,ID_transaccion,Rut,Fecha,Monto,Local
10872,12586,22847187,09:12.3,9518,L16
10873,16277,22874944,03:07.0,7704,L10
10874,19846,22874944,08:06.8,29684,L8
10875,14058,22874944,54:31.6,5532,L13
10876,16140,22874944,07:42.5,30550,L8
10877,21279,22874944,14:50.4,24741,L5
10878,21111,22874944,29:52.5,13878,L10
10879,20999,22874944,55:37.4,59369,L5
10880,11963,22874944,42:56.4,11740,L8
10881,10482,22874944,29:18.0,6429,L16
10882,10207,22874944,21:36.1,65785,L12
10883,15369,22874944,38:52.9,33575,L12
10884,12235,22874944,34:08.9,3218,L3
10885,10611,22874944,01:09.7,10121,L17
10886,12108,22874944,25:41.4,5698,L14
10887,13278,22874944,31:47.9,51097,L15
10888,13312,22874944,15:08.6,17599,L5
10889,19703,22874944,17:47.8,27571,L12
10890,12498,22874944,38:52.6,29333,L2
10891,19267,22874944,10:42.8,79005,L16
10892,21525,22874944,34:51.7,2451,L3
10893,22119,22882503,35:35.3,30985,L2
10894,11908,22882503,13:01.5,32187,L15
10895,22228,22882503,09:35.8,72703,L7
10896,15182,22882503,24:14.2,77489,L1
10897,11672,22882503,53:09.6,15284,L13
10898,10434,22882503,37:25.9,60359,L1
10899,13911,22882503,12:59.2,57178,L15
10900,21367,22882503,35:05.1,49611,L12
10901,17824,22882503,57:13.7,72259,L12
10902,15362,22882503,26:03.3,6096,L5
10903,18053,22882503,25:14.2,21057,L8
10904,21986,22882503,20:19.1,14891,L11
10905,12666,22886474,29:46.1,3084,L17
10906,17261,22886474,46:43.5,54094,L15
10907,17258,22886474,09:49.8,57815,L12
10908,12449,22886474,21:19.1,37648,L9
10909,21682,22886474,29:18.0,52845,L8
10910,15204,22886474,43:56.7,24929,L5
10911,15054,22886474,46:50.9,53539,L2
10912,10988,22886474,31:16.8,40082,L9
10913,12290,22886474,19:48.1,16637,L3
10914,14215,22886474,54:25.1,75373,L10
10915,17214,22886474,30:12.1,76263,L8
10916,10367,22886474,54:13.4,89367,L1
10917,20029,22886474,53:58.5,5906,L9
10918,18367,22886474,25:11.0,87323,L3
10919,13663,22893394,24:28.8,41792,L4
10920,22121,22893394,54:02.9,65224,L11
10921,21719,22893394,57:17.5,4268,L6
10922,19208,22893394,59:41.9,88337,L1
10923,21851,22893394,48:11.4,77413,L6
10924,17138,22893394,42:21.9,47977,L16
10925,19445,22893394,50:04.0,63281,L14
10926,20176,22893394,25:33.5,63236,L14
10927,21137,22893394,01:47.4,15947,L16
10928,21345,22893394,43:27.4,19578,L17
10929,13735,22893394,38:43.5,56831,L17
10930,19161,22893394,37:03.7,72755,L10
10931,14439,22893394,24:51.9,50397,L7
10932,11726,22893394,59:11.4,72330,L6
10933,15515,22893394,48:21.9,3558,L10
10934,12430,22893394,30:31.8,51531,L14
10935,15821,22904404,13:13.2,16116,L4
10936,16289,22904404,23:43.7,7415,L7
10937,14961,22904404,06:03.8,7832,L14
10938,15995,22904404,31:16.0,84567,L7
10939,22201,22904404,02:42.2,48107,L3
10940,19646,22904404,52:33.6,60954,L8
10941,21032,22904404,36:08.1,53991,L7
10942,19907,22904404,05:38.4,29932,L7
10943,18533,22904404,28:42.9,55591,L4
10944,17563,22913669,11:39.0,28626,L3
10945,11552,22913669,05:03.0,5831,L2
10946,11304,22913669,46:31.0,22349,L15
10947,19143,22913669,53:24.0,45355,L5
10948,15064,22913669,59:10.5,8093,L4
10949,10833,22913669,52:16.6,42228,L2
10950,17374,22913669,58:18.4,55801,L15
10951,13396,22913669,12:12.9,84949,L16
10952,13650,22913669,35:59.6,10685,L14
10953,21487,22913669,46:04.3,47686,L14
10954,12927,22913669,26:01.9,87692,L8
10955,13232,22913669,03:59.1,13472,L12
10956,22231,22921308,38:01.1,74899,L15
10957,18720,22921308,50:36.2,3085,L5
10958,12382,22921308,56:04.1,24821,L5
10959,18496,22921308,55:19.9,39188,L1
10960,15022,22921308,15:56.9,62131,L14
10961,10008,22921308,07:57.1,54279,L12
10962,19956,22921308,12:10.6,55946,L16
10963,21302,22921308,32:22.1,64323,L3
10964,11996,22921308,38:04.9,4233,L12
10965,17308,22921308,47:31.8,16938,L12
10966,15588,22921308,26:32.6,48325,L10
10967,10890,22921308,55:54.4,15365,L11
10968,20643,22921308,54:47.4,27248,L10
10969,15347,22921308,42:38.5,84841,L11
10970,17519,22921308,33:26.5,3620,L15
10971,14311,22921308,17:33.7,87505,L7
10972,15157,22921308,42:39.1,67304,L1
10973,20066,22921308,15:52.5,48005,L7
10974,20544,22926831,54:08.5,58497,L3
10975,21067,22926831,36:27.7,57192,L13
10976,10182,22926831,47:10.2,67039,L7
10977,18246,22926831,21:08.6,56538,L3
10978,19465,22926831,25:53.7,77543,L7
10979,14763,22926831,45:37.4,31691,L2
10980,21216,22926831,24:50.2,77531,L4
10981,18393,22926831,48:24.2,82607,L11
10982,20667,22926831,57:14.9,36276,L16
10983,13432,22926831,14:12.9,8414,L7
10984,22077,22926831,51:57.9,80633,L5
10985,13853,22926831,44:57.6,75057,L17
10986,10628,22926831,39:00.5,35156,L2
10987,13667,22926831,35:06.9,56016,L8
10988,20977,22926831,54:03.8,74182,L4
10989,14106,22926831,04:56.5,22905,L4
10990,20559,22926831,35:31.8,83522,L3
10991,21813,22926831,23:04.5,2752,L17
10992,17998,22926831,46:31.0,60597,L5
10993,19028,22926831,01:42.7,73052,L4
10994,18493,22926831,54:24.3,87870,L2
10995,14017,22934620,01:26.3,83271,L9
10996,11165,22934620,16:48.4,74968,L8
10997,13959,22934620,34:29.7,53234,L9
10998,17496,22934620,37:52.3,86779,L5
10999,15425,22934620,49:05.2,43496,L2
11000,17628,22934620,41:23.9,70222,L16
11001,12506,22934620,22:23.8,68133,L8
11002,12017,22934620,01:36.0,77949,L13
11003,14407,22934620,29:19.5,57617,L15
11004,20714,22934620,37:55.5,9336,L11
11005,20511,22934620,26:39.1,81980,L1
11006,19837,22934620,06:21.4,36589,L11
11007,11729,22937240,24:03.9,47629,L2
11008,14339,22937240,03:53.3,20558,L11
11009,16969,22937240,53:03.2,46463,L12
11010,21312,22937240,47:41.2,25377,L8
11011,10473,22937240,17:16.2,11570,L2
11012,18029,22937240,10:53.3,6174,L17
11013,21888,22937240,01:50.6,17844,L15
11014,10427,22937240,02:07.0,7808,L5
11015,20953,22937240,44:33.9,80347,L11
11016,17124,22937240,48:45.6,34081,L4
11017,16792,22937240,37:47.9,80650,L12
11018,16799,22937240,41:11.6,80284,L4
11019,18543,22937240,34:11.0,21967,L13
11020,18068,22937240,13:55.1,56121,L12
11021,14277,22937240,52:35.1,16434,L2
11022,15876,22937240,33:27.4,15603,L2
11023,13686,22937240,06:57.7,72121,L7
11024,12238,22937240,19:07.7,47954,L8
11025,20697,22937240,42:28.9,24902,L3
11026,14810,22937240,27:39.9,61725,L17
11027,11339,22940242,12:34.9,47502,L13
11028,14980,22940242,15:30.8,64741,L4
11029,18300,22940242,36:04.3,5895,L14
11030,21622,22940242,46:20.7,67654,L4
11031,19628,22940242,51:37.1,11935,L8
11032,16855,22940242,18:05.6,43593,L6
11033,13143,22940242,20:31.1,22517,L10
11034,20687,22940242,28:22.1,47432,L3
11035,20540,22940242,55:35.7,13875,L14
11036,11952,22940242,40:09.3,71263,L16
11037,12823,22940242,32:25.9,89031,L16
11038,20781,22940242,40:01.7,52030,L8
11039,20792,22940242,07:13.2,61665,L15
11040,11999,22940242,01:26.9,22453,L7
11041,12442,22940242,12:08.5,45834,L13
11042,11828,22951589,58:00.6,49274,L17
11043,20304,22951589,15:43.1,9983,L3
11044,12065,22951589,32:26.2,32552,L13
11045,19124,22951589,06:29.3,76419,L7
11046,11322,22951589,22:01.6,53347,L4
11047,19787,22951589,16:42.8,76675,L1
11048,12316,22951589,40:40.3,38048,L10
11049,21489,22951589,16:47.2,4472,L16
11050,15633,22951589,48:47.7,82702,L16
11051,11157,22951589,46:23.1,72414,L11
11052,10953,22952032,18:27.9,56601,L16
11053,15219,22952032,51:11.1,8359,L4
11054,11792,22952032,10:21.7,83100,L2
11055,12761,22952032,46:28.3,29551,L14
11056,20856,22952032,23:09.2,71618,L5
11057,14557,22952032,19:44.6,72921,L3
11058,12444,22952032,35:38.2,32286,L8
11059,16222,22952032,38:24.5,4110,L5
11060,19114,22952032,39:41.2,88743,L8
11061,10228,22952032,26:21.2,16167,L3
11062,15122,22966438,13:48.9,17682,L16
11063,15618,22966438,49:02.9,84220,L15
11064,20992,22966438,06:08.5,46465,L4
11065,20775,22966438,27:40.5,35859,L7
11066,12346,22966438,49:55.3,24479,L5
11067,19567,22966438,56:07.0,6408,L9
11068,17006,22966438,30:34.4,41759,L10
11069,15942,22966438,12:24.6,21183,L17
11070,14234,22966438,32:21.2,76866,L14
11071,12006,22966438,00:14.9,69845,L6
11072,12033,22966438,04:17.3,26405,L1
11073,20617,22966438,08:15.6,5347,L12
11074,21859,22966438,15:57.2,88588,L1
11075,10485,22966438,54:31.9,33765,L9
11076,14446,22966438,15:21.1,29235,L8
11077,19966,22966438,01:35.1,45601,L11
11078,14011,22989339,13:25.8,57123,L1
11079,18225,22989339,16:37.8,58929,L15
11080,14435,22989339,33:48.2,58911,L1
11081,14057,22989339,17:39.3,25799,L15
11082,21666,22989339,29:07.2,2330,L3
11083,10812,22989339,22:01.0,46177,L6
11084,16719,22989339,07:30.8,87808,L12
11085,14037,22989339,33:16.0,32187,L2
11086,10713,22989339,45:54.7,55560,L16
11087,14129,22989339,09:38.4,47957,L16
11088,18474,22989339,57:10.8,30757,L8
11089,14471,22989339,57:00.9,7197,L10
11090,20963,22989339,39:15.4,11934,L2
11091,20313,22989339,27:00.1,5158,L3
11092,15782,22995859,53:18.4,30196,L13
11093,14284,22995859,53:21.0,45101,L17
11094,19888,22995859,36:21.8,73663,L10
11095,12437,22995859,48:07.3,23623,L5
11096,13804,22995859,23:59.5,86532,L7
11097,12422,22995859,54:16.4,5614,L10
11098,15820,22995859,54:28.1,58167,L11
11099,17814,22995859,56:39.2,52110,L15
11100,17144,22995859,22:47.2,18212,L12
11101,16508,22995859,32:14.2,42234,L12
11102,10477,22995859,08:32.8,46808,L9
11103,18840,22995859,56:51.8,27790,L11
11104,21415,22995859,45:38.6,23216,L13
11105,18960,22995859,11:52.4,22859,L2
11106,19549,22995859,11:04.2,15524,L8
11107,15913,22995859,48:25.7,89443,L17
11108,13938,22995859,09:17.0,23574,L15
11109,10440,22995859,35:54.9,14658,L2
11110,17541,22995859,31:23.6,52540,L13
11111,18549,22995859,41:58.4,4822,L11
11112,11543,22995859,31:13.9,67566,L6
11113,18884,23000682,41:12.5,88635,L10
11114,16900,23000682,05:44.2,75177,L1
11115,16012,23000682,56:22.8,46132,L6
11116,13704,23000682,13:03.9,19560,L17
11117,17349,23000682,40:23.0,58746,L3
11118,11305,23000682,11:32.8,62466,L12
11119,13379,23000682,29:01.9,25391,L6
11120,10052,23000682,24:00.1,87799,L17
11121,18954,23000682,16:10.6,9844,L12
11122,19546,23000682,33:55.5,78615,L4
11123,14197,23030793,39:10.1,3935,L3
11124,13567,23030793,08:11.5,8148,L11
11125,13125,23030793,27:49.0,20511,L8
11126,20075,23030793,30:46.4,30758,L9
11127,17429,23030793,27:54.9,6149,L16
11128,15354,23030793,39:49.7,65805,L2
11129,11793,23030793,21:00.4,25865,L17
11130,16615,23030793,07:34.3,56377,L13
11131,16384,23030793,52:03.8,37993,L10
11132,13769,23030793,11:27.9,69150,L8
11133,12009,23030793,27:59.3,14517,L15
11134,17784,23030793,15:42.8,2910,L1
11135,14970,23030793,41:37.4,36146,L2
11136,20725,23030793,05:56.8,74472,L13
11137,13377,23030793,40:10.7,24458,L4
11138,20663,23030793,03:07.9,33176,L17
11139,22024,23030793,02:52.7,21222,L9
11140,21047,23030793,27:42.0,40106,L9
11141,15267,23030793,16:35.5,68197,L6
11142,15648,23033525,43:54.9,87533,L10
11143,12859,23033525,51:22.5,56025,L9
11144,14984,23033525,18:10.9,61920,L7
11145,14590,23033525,01:34.3,32078,L4
11146,10857,23033525,43:54.1,14206,L14
11147,13630,23033525,26:11.5,31549,L14
11148,17242,23033525,36:41.7,78924,L13
11149,15526,23033525,37:52.9,2924,L6
11150,10839,23033525,27:01.0,36931,L14
11151,14303,23033525,08:48.6,32270,L6
11152,11679,23033525,10:27.3,22869,L10
11153,20796,23033525,15:07.4,64269,L8
11154,13794,23043201,32:58.1,83361,L9
11155,20615,23043201,59:52.7,15505,L10
11156,16160,23043201,05:12.6,35871,L4
11157,18216,23043201,09:18.8,32170,L15
11158,19421,23043201,45:28.9,10150,L10
11159,20198,23043201,14:16.8,73590,L8
11160,11596,23043201,01:41.0,70755,L4
11161,14515,23043201,31:59.9,45575,L5
11162,17487,23043201,51:41.8,14676,L16
11163,12173,23043201,49:52.9,65392,L16
11164,16735,23046155,40:31.5,11946,L7
11165,17293,23046155,20:28.2,39497,L15
11166,16491,23046155,13:51.9,65462,L14
11167,11602,23046155,10:38.1,32881,L14
11168,14214,23046155,51:27.8,89386,L2
11169,12692,23046155,44:54.1,69278,L3
11170,21774,23046155,35:19.8,41223,L5
11171,21530,23046155,54:05.2,72629,L8
11172,13094,23046155,39:40.3,41402,L14
11173,21751,23046155,08:32.2,60680,L16
11174,10289,23046155,51:50.6,49286,L7
11175,13587,23046155,51:16.1,16495,L10
11176,14065,23046155,09:28.1,24158,L17
11177,14066,23050593,59:49.5,64362,L7
11178,14508,23050593,13:19.7,21848,L11
11179,19289,23050593,31:52.5,63916,L10
11180,12792,23050593,53:33.0,39040,L5
11181,17388,23050593,32:27.7,5317,L11
11182,13626,23050593,34:05.1,50407,L8
11183,15082,23050593,59:19.6,77449,L1
11184,20321,23050593,02:13.2,70710,L4
11185,20430,23050593,40:41.2,6802,L11
11186,18289,23050593,25:02.8,35207,L12
11187,11251,23050593,01:36.0,74297,L15
11188,16833,23050593,31:53.4,10946,L9
11189,14670,23050593,47:39.7,88024,L17
11190,18449,23050593,19:29.4,30397,L17
11191,21332,23050593,55:45.9,60958,L6
11192,15479,23050593,57:09.6,80895,L5
11193,19355,23050593,14:57.1,64174,L13
11194,15702,23050593,18:31.7,8937,L10
11195,16001,23052278,30:50.2,25822,L11
11196,17741,23052278,06:19.9,58331,L11
11197,20317,23052278,27:32.0,69285,L10
11198,18073,23052278,51:41.8,15602,L10
11199,15189,23052278,43:23.0,50662,L6
11200,20125,23052278,04:38.7,33298,L13
11201,21086,23052278,53:41.2,84068,L5
11202,12558,23052278,08:17.6,9493,L10
11203,15398,23052278,14:58.0,84052,L17
11204,21240,23052278,55:12.6,78315,L2
11205,16362,23052278,02:49.5,7363,L14
11206,11326,23052278,06:31.9,39132,L10
11207,20228,23052278,33:38.5,51146,L15
11208,11125,23052278,55:15.8,32889,L11
11209,21239,23052278,23:06.3,42421,L16
11210,20529,23052278,22:05.4,67412,L17
11211,11340,23052901,33:56.7,81983,L7
11212,17348,23052901,19:17.7,84629,L15
11213,10602,23052901,55:57.1,84272,L13
11214,11993,23052901,07:50.1,14589,L17
11215,13109,23052901,01:21.1,46452,L1
11216,15604,23052901,38:11.3,57635,L17
11217,14525,23052901,02:31.0,15589,L12
11218,14074,23052901,38:30.9,74585,L17
11219,19484,23052901,48:31.3,88012,L6
11220,14927,23052901,48:07.3,28681,L9
11221,18281,23052901,43:08.7,21978,L4
11222,14561,23052901,54:47.7,74801,L11
11223,21556,23052901,33:56.4,37765,L17
11224,21985,23052901,25:10.4,12075,L15
11225,20521,23071727,33:51.4,7971,L4
11226,20496,23071727,52:40.4,73544,L15
11227,19033,23071727,55:16.4,23209,L15
11228,17248,23071727,41:29.8,48240,L10
11229,15372,23071727,42:44.4,20619,L16
11230,12110,23071727,30:11.3,59445,L1
11231,14861,23071727,05:48.6,61588,L17
11232,15691,23071727,33:02.2,48339,L3
11233,16016,23071727,50:13.7,86769,L14
11234,21938,23071727,38:03.7,20874,L17
11235,15984,23071727,28:44.0,54287,L8
11236,13561,23071727,30:21.2,75023,L13
11237,21755,23071870,59:38.3,20147,L1
11238,20744,23071870,47:55.8,56655,L10
11239,17802,23071870,41:45.0,16970,L17
11240,19770,23071870,12:00.6,29038,L16
11241,22039,23071870,44:05.2,74177,L15
11242,14302,23071870,49:24.5,50809,L14
11243,20955,23071870,13:14.7,80200,L13
11244,18292,23071870,14:43.1,42278,L8
11245,12061,23071870,03:48.9,74226,L12
11246,13028,23071870,02:37.5,75441,L7
11247,20817,23092739,26:37.6,83342,L9
11248,17900,23092739,04:26.1,5028,L4
11249,20622,23092739,26:14.5,41709,L17
11250,17477,23092739,22:14.4,16058,L3
11251,19541,23092739,15:17.6,78753,L15
11252,22165,23092739,41:13.1,19365,L10
11253,16745,23092739,33:59.0,5164,L1
11254,19429,23092739,47:10.8,15391,L5
11255,18788,23092739,20:45.2,2426,L12
11256,12898,23092739,10:36.6,63075,L10
11257,13592,23092739,46:33.9,68098,L6
11258,17827,23092739,56:26.9,82951,L4
11259,18151,23092739,08:23.2,2732,L11
11260,13401,23108236,04:50.4,82031,L8
11261,11654,23108236,22:47.2,61489,L4
11262,20731,23108236,03:33.4,23651,L11
11263,11221,23108236,24:30.3,77549,L9
11264,15173,23108236,07:11.2,59632,L8
11265,14618,23108236,51:13.4,47515,L17
11266,18692,23108236,55:36.0,42551,L11
11267,15016,23108236,28:12.7,44116,L17
11268,12727,23108236,23:51.3,56008,L4
11269,17666,23108236,57:16.4,73229,L11
11270,11148,23108236,21:53.7,37129,L1
11271,16074,23108236,46:17.2,70470,L11
11272,21580,23108236,58:37.2,21594,L3
11273,11876,23108236,23:16.2,35938,L11
11274,12387,23108236,49:55.6,76869,L17
11275,10686,23108236,28:35.3,44429,L9
11276,18375,23108236,17:11.8,68232,L5
11277,16488,23108236,52:44.2,80761,L11
11278,15554,23108236,17:44.9,15164,L17
11279,19763,23108236,00:00.3,5668,L15
11280,21093,23108345,38:19.5,79095,L11
11281,21140,23108345,59:34.8,14414,L6
11282,17683,23108345,03:16.7,34785,L8
11283,20227,23108345,03:17.9,28144,L12
11284,19444,23108345,09:22.9,39777,L4
11285,21642,23108345,06:28.7,78392,L13
11286,20563,23108345,19:20.3,89356,L11
11287,16366,23108345,21:03.9,36057,L10
11288,21818,23108345,17:47.2,51919,L12
11289,19151,23108345,05:38.1,81767,L8
11290,10023,23108345,07:32.2,4546,L12
11291,14231,23108345,15:34.9,64406,L11
11292,13018,23108345,13:56.6,19228,L15
11293,19636,23108345,04:06.8,44237,L1
11294,12620,23108345,12:28.2,47332,L9
11295,12072,23108345,23:09.5,52647,L1
11296,13497,23108345,03:38.9,3778,L8
11297,20418,23108345,43:09.9,39691,L5
11298,10619,23109453,45:22.8,44525,L6
11299,11773,23109453,58:50.3,35728,L9
11300,17277,23109453,59:09.1,27562,L3
11301,21409,23109453,30:36.4,54496,L12
11302,18389,23109453,36:35.0,41995,L9
11303,14238,23109453,29:23.9,34292,L6
11304,18956,23109453,09:09.1,81997,L2
11305,17855,23109453,09:21.7,23880,L5
11306,15046,23109453,35:54.0,60218,L7
11307,12341,23109453,35:51.1,72419,L10
11308,21373,23109453,53:16.9,23749,L14
11309,11472,23109453,58:00.3,54062,L12
11310,15889,23109453,41:02.8,56511,L3
11311,21049,23109453,36:47.6,62324,L14
11312,13621,23110837,45:51.7,16286,L3
11313,13420,23110837,15:48.1,29085,L6
11314,15584,23110837,03:05.6,36104,L17
11315,12368,23110837,48:52.3,56761,L4
11316,20305,23110837,54:57.3,16363,L3
11317,11248,23110837,03:10.3,85289,L13
11318,20565,23110837,47:57.6,39470,L13
11319,10341,23110837,32:20.1,70065,L13
11320,14068,23110837,42:30.6,7178,L16
11321,18469,23110837,41:48.8,84432,L7
11322,14145,23110837,23:51.9,80350,L8
11323,22244,23110837,12:34.3,79114,L17
11324,11606,23110837,48:08.4,10132,L12
11325,19570,23110837,47:11.4,11785,L17
11326,15075,23110837,43:39.4,69553,L11
11327,11757,23110837,25:06.9,16894,L8
11328,15600,23110837,57:02.0,75632,L13
11329,17000,23110837,08:55.9,39943,L15
11330,16041,23110837,43:18.4,38701,L11
11331,20440,23110837,22:45.8,32927,L8
11332,14174,23110837,40:38.5,33806,L14
11333,14615,23110837,55:03.8,58224,L10
11334,12239,23110837,58:50.3,57323,L8
11335,19073,23119559,41:37.4,80455,L11
11336,20847,23119559,06:17.9,32559,L8
11337,14202,23119559,21:49.3,8940,L6
11338,22286,23119559,43:28.3,83588,L12
11339,17045,23119559,46:42.7,74580,L5
11340,11771,23119559,11:09.7,89131,L8
11341,21867,23119559,10:53.9,64652,L13
11342,20994,23119559,18:35.2,79992,L12
11343,10039,23119559,56:24.3,13656,L13
11344,20110,23119559,48:05.8,65027,L2
11345,15221,23119559,11:49.5,86260,L6
11346,17044,23119559,37:55.5,41128,L5
11347,16856,23121572,10:04.4,79506,L1
11348,22283,23121572,23:40.2,89500,L15
11349,20754,23121572,00:28.4,48019,L12
11350,17679,23121572,31:10.1,48590,L10
11351,21771,23121572,23:45.8,31315,L12
11352,19599,23121572,54:09.9,35374,L6
11353,13036,23121572,08:55.9,3026,L2
11354,20512,23121572,46:27.7,49239,L14
11355,18062,23121572,24:10.7,25515,L3
11356,14097,23121572,55:41.0,78859,L2
11357,21759,23121572,59:39.2,60264,L16
11358,18911,23121572,37:04.6,37080,L5
11359,13603,23121572,21:50.4,79577,L17
11360,18336,23121572,46:46.5,1898,L3
11361,16808,23127356,15:05.3,18348,L9
11362,21141,23127356,26:24.1,38494,L8
11363,13236,23127356,27:31.5,39561,L9
11364,20840,23127356,35:52.0,68580,L4
11365,21684,23127356,25:49.6,41013,L3
11366,17773,23127356,31:11.6,23957,L10
11367,17064,23127356,58:32.5,72447,L15
11368,18726,23127356,19:04.8,29345,L14
11369,13124,23127356,05:03.0,37217,L13
11370,14196,23127356,02:17.3,37160,L10
11371,13604,23127356,20:30.2,88748,L8
11372,18117,23127356,59:32.2,1967,L3
11373,15356,23134614,48:49.4,4962,L9
11374,17008,23134614,29:25.3,76305,L8
11375,14843,23134614,37:39.4,35079,L12
11376,17618,23134614,52:20.4,58143,L10
11377,14785,23134614,41:17.2,42784,L12
11378,20576,23134614,40:26.8,28120,L12
11379,21914,23134614,57:20.8,40685,L6
11380,22135,23134614,25:39.3,64555,L13
11381,22276,23134614,17:37.8,51619,L17
11382,18990,23134614,38:53.8,83890,L12
11383,20906,23134614,43:33.3,12148,L11
11384,13024,23134614,52:22.5,85674,L3
11385,19228,23146048,09:04.4,20826,L5
11386,14289,23146048,13:34.6,59532,L8
11387,14656,23146048,12:14.7,2977,L5
11388,16738,23146048,14:40.5,55531,L13
11389,15451,23146048,00:36.3,18903,L7
11390,11052,23146048,55:53.5,70773,L2
11391,21466,23146048,11:28.2,8531,L13
11392,13194,23146048,51:42.4,34825,L4
11393,14657,23146048,43:04.6,54578,L9
11394,20466,23146048,55:40.4,18497,L6
11395,12982,23146048,17:53.1,28998,L10
11396,20140,23146048,56:03.8,73377,L6
11397,18276,23146048,22:44.9,77200,L16
11398,14365,23146048,04:59.7,32608,L11
11399,10326,23146048,17:24.1,39468,L10
11400,16398,23146158,12:49.8,54076,L16
11401,13344,23146158,57:29.3,44244,L3
11402,16026,23146158,15:11.2,67045,L3
11403,22154,23146158,10:56.2,59181,L6
11404,11852,23146158,06:03.2,10255,L17
11405,18046,23146158,13:50.1,22807,L8
11406,21690,23146158,19:18.2,71577,L7
11407,17488,23146158,28:25.6,60166,L9
11408,12971,23146158,21:32.0,22030,L2
11409,20930,23146158,31:37.6,88027,L16
11410,14376,23146158,24:41.1,52390,L3
11411,19223,23146158,44:19.5,59989,L1
11412,21401,23146158,36:53.7,45412,L14
11413,18233,23156004,02:53.0,89243,L11
11414,10834,23156004,47:15.7,85299,L2
11415,15990,23156004,09:14.1,55742,L13
11416,10414,23156004,04:38.1,45759,L16
11417,14536,23156004,43:06.6,16586,L10
11418,18176,23156004,33:42.9,35462,L13
11419,21026,23156004,43:47.0,27176,L7
11420,14539,23156004,50:27.5,68713,L1
11421,10325,23156004,54:06.4,34233,L10
11422,16783,23156004,42:00.8,63733,L3
11423,16127,23156004,30:03.1,64707,L11
11424,18363,23156004,10:05.9,56890,L16
11425,21542,23156004,39:19.5,46293,L10
11426,12923,23156004,06:49.8,41241,L7
11427,18747,23156764,32:19.5,9058,L15
11428,21456,23156764,45:06.1,66048,L7
11429,16229,23156764,21:48.1,72605,L17
11430,10786,23156764,46:57.0,2066,L6
11431,16487,23156764,06:01.5,11277,L9
11432,10097,23156764,40:14.2,6667,L6
11433,19662,23156764,26:56.0,20887,L2
11434,12025,23156764,15:52.8,77274,L14
11435,19144,23156764,28:47.3,21833,L16
11436,17495,23156764,00:33.7,49247,L8
11437,14864,23159618,27:08.6,11579,L16
11438,11772,23159618,50:40.6,32845,L10
11439,16877,23159618,54:05.2,64088,L10
11440,20846,23159618,33:30.3,33991,L17
11441,10465,23159618,47:10.5,66538,L6
11442,16318,23159618,11:46.3,31478,L10
11443,20271,23159618,28:07.2,19423,L17
11444,10595,23159618,15:29.1,64618,L2
11445,16715,23159618,56:46.8,29199,L12
11446,15154,23159618,33:09.2,74222,L4
11447,16231,23159618,59:07.9,37984,L17
11448,12530,23159618,03:33.4,28909,L13
11449,13287,23159618,55:24.6,45317,L15
11450,20632,23159618,51:30.4,81573,L10
11451,10543,23159618,07:50.1,84868,L16
11452,13205,23159618,48:38.3,66543,L17
11453,18328,23159618,15:18.8,7557,L6
11454,11044,23159618,14:22.6,79645,L8
11455,11746,23159618,23:01.3,3076,L17
11456,18668,23159618,09:29.9,7015,L10
11457,10371,23159618,09:27.9,35629,L3
11458,14304,23159618,06:08.5,56219,L2
11459,10845,23166045,59:47.1,48824,L4
11460,16959,23166045,42:49.7,60130,L7
11461,12590,23166045,19:41.1,61133,L8
11462,14125,23166045,45:34.2,57838,L7
11463,22130,23166045,09:18.2,37712,L2
11464,21548,23166045,39:46.1,31960,L15
11465,19394,23166045,20:10.9,72395,L5
11466,21787,23166045,08:21.1,62504,L4
11467,10879,23166045,22:23.8,27998,L16
11468,17561,23166045,57:06.7,24428,L7
11469,19381,23166045,14:52.8,50472,L8
11470,20032,23166045,15:42.8,14156,L5
11471,18730,23166045,18:59.2,63187,L17
11472,16251,23166045,48:12.5,89394,L10
11473,21254,23166045,33:13.0,31772,L8
11474,14127,23166045,56:17.8,25740,L16
11475,12429,23166045,04:32.2,74101,L11
11476,11151,23166045,39:58.4,62667,L8
11477,22267,23166045,56:32.2,87229,L6
11478,11370,23166045,29:02.2,19409,L9
11479,20873,23166045,05:28.1,74096,L2
11480,11740,23166045,25:47.5,28314,L5
11481,13008,23166045,05:16.7,51421,L12
11482,10368,23186831,30:12.7,75199,L15
11483,21772,23186831,57:23.1,74727,L8
11484,16241,23186831,20:48.7,35596,L5
11485,20389,23186831,59:04.4,28860,L13
11486,21095,23186831,45:28.9,88844,L10
11487,21972,23186831,48:29.8,80843,L12
11488,16232,23186831,19:12.1,24606,L17
11489,20753,23186831,33:31.8,31624,L14
11490,19269,23186831,08:14.4,44998,L14
11491,16662,23186831,19:36.1,85428,L4
11492,20077,23186831,58:43.0,30098,L11
11493,11605,23196581,13:58.9,56777,L17
11494,11352,23196581,39:12.5,28993,L15
11495,18017,23196581,33:15.1,18433,L5
11496,18052,23196581,30:59.9,46284,L10
11497,15304,23196581,15:32.3,62398,L2
11498,19841,23196581,22:00.7,83315,L12
11499,21613,23196581,06:42.2,39545,L7
11500,20183,23196581,38:25.9,25622,L12
11501,17302,23196581,52:39.8,55456,L3
11502,19229,23196581,50:26.3,86744,L15
11503,15285,23196581,34:22.7,89259,L8
11504,14513,23196581,02:51.2,28677,L13
11505,14522,23197030,32:16.0,17362,L10
11506,12311,23197030,02:17.9,63437,L15
