codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
RES-00989;17-04-25;17-04-25;"17-04-25 13:00";reservada;7130867-7;"luis contreras";si;"cancha padel aire libre";"santiago centro";25000;0;;15-04-25
RES-00991;05-05-25;05-05-25;09-05-25;cancelada;15120266-7;"juan perez";si;"cabana 9";"santa cruz";480000;0;;03-05-25
RES-00992;02-08-25;02-08-25;"02-08-25 20:00";ejecutada;20394775-0;"pedro rojas";si;"salon eventos 3";"santiago centro";100000;100000;tarjeta;01-08-25
RES-00993;19-10-25;19-10-25;26-10-25;ejecutada;16304937-6;"juan perez";si;"cabana 5";"santiago centro";840000;840000;transferencia;17-10-25
RES-00994;09-12-25;09-12-25;16-12-25;cancelada;6491083-3;"pedro rojas";si;"cabana 10";providencia;840000;0;;06-12-25
RES-00995;01-08-25;01-08-25;03-08-25;ejecutada;5137322-7;"juan perez";no;"cabana 15";"santa cruz";240000;240000;transferencia;27-07-25
RES-00996;13-02-25;13-02-25;15-02-25;ejecutada;9194484-7;"ana silva";si;"cabana 4";"la florida";240000;240000;tarjeta;10-02-25
RES-00997;17-12-25;17-12-25;26-12-25;ejecutada;6491083-3;"pedro rojas";no;"cabana 4";"la florida";1080000;1080000;efectivo;17-12-25
RES-00998;15//25;14-11-25;20-11-25;reservada;21162735-9;"juan perez";si;"cabana 15";"la florida";720000;0;;13-11-25
RES-00999;12-03-25;12-03-25;15-03-25;cancelada;17049622-1;"pedro rojas";si;"cabana 19";"santa cruz";360000;0;;07-03-25
RES-01001;08-07-25;08-07-25;10-07-25;cancelada;19208091-6;"maria gonzalez";si;"cabana 13";"santa cruz";240000;0;;03-07-25
RES-01002;16-12-25;16-12-25;18-12-25;reservada;23369020-1;"ana silva";si;"cabana 17";"santiago centro";240000;0;;14-12-25
RES-01003;16-11-25;16-11-25;25-11-25;cancelada;14254375-3;"pedro rojas";no;"cabana 16";"santiago centro";1080000;0;;12-11-25
RES-01008;02-07-25;02-07-25;09-07-25;cancelada;7451183-k;"juan perez";no;"cabana 16";"santa cruz";840000;0;;02-07-25
RES-01009;10-09-25;10-09-25;14-09-25;reservada;19344466-0;"juan perez";no;"cabana 2";"santa cruz";480000;0;;07-09-25
RES-01011;04-08-25;04-08-25;13-08-25;cancelada;16972312-5;"juan perez";no;"cabana 16";"santiago centro";1080000;0;;01-08-25
RES-01013;10-09-25;10-09-25;12-09-25;reservada;17503226-6;"juan perez";si;"cabana 8";"santa cruz";240000;0;;06-09-25
RES-01016;13-08-25;13-08-25;16-08-25;ejecutada;22256719-k;"ana silva";no;"cabana 13";"la florida";360000;360000;transferencia;10-08-25
RES-01018;06-04-25;06-04-25;31/02/25;ejecutada;9108775-8;"ana silva";si;"cabana 8";"santiago centro";720000;720000;transferencia;04-04-25
RES-01019;10-11-25;10-11-25;13-11-25;reservada;7715981-9;"luis contreras";si;"cabana 19";"la florida";360000;0;;05-11-25
RES-01020;19-06-25;19-06-25;29-06-25;ejecutada;12891005-0;"luis contreras";si;"cabana 4";"santiago centro";1200000;1200000;transferencia;16-06-25
RES-01021;08-09-25;08-09-25;15-09-25;ejecutada;18776636-2;"pedro rojas";si;"cabana 19";"la florida";840000;840000;efectivo;08-09-25
RES-01028;20-08-25;20-08-25;27-08-25;ejecutada;8409701-2;"pedro rojas";no;"cabana 1";providencia;840000;840000;tarjeta;18-08-25
RES-01030;09-11-25;09-11-25;14-11-25;cancelada;21452115-6;"pedro rojas";no;"cabana 15";providencia;600000;0;;07-11-25
RES-01032;04-10-25;04-10-25;06-10-25;reservada;6085414-9;"maria gonzalez";no;"cabana 11";providencia;240000;0;;03-10-25
RES-01037;17-03-25;17-03-25;25-03-25;reservada;17931290-9;"juan perez";no;"cabana 18";"la florida";960000;0;;13-03-25
RES-01038;19-05-25;19-05-25;20-05-25;ejecutada;12578522-0;"ana silva";si;"cabana 10";"santiago centro";120000;120000;efectivo;14-05-25
RES-01039;10-07-25;10-07-25;20-07-25;cancelada;7416582-6;"pedro rojas";no;"cabana 6";"santa cruz";1200000;0;;06-07-25
RES-01044;06-10-25;06-10-25;07-10-25;cancelada;11521745-3;"ana silva";no;"cabana 6";"santiago centro";120000;0;;05-10-25
RES-01045;16-08-25;16-08-25;19-08-25;cancelada;12887828-9;"maria gonzalez";si;"cabana 18";"santiago centro";360000;0;;15-08-25
RES-01046;05-01-25;05-01-25;12-01-25;cancelada;20078438-3;"ana silva";si;"cabana 12";"la florida";840000;0;;31-12-24
RES-01047;10-04-25;10-04-25;11-04-25;ejecutada;23503123-k;"ana silva";si;"cabana 8";"la florida";120000;120000;transferencia;09-04-25
RES-01055;17-08-25;17-08-25;23-08-25;ejecutada;19727843-9;"luis contreras";no;"cabana 8";"santiago centro";720000;720000;tarjeta;17-08-25
RES-01057;17-05-25;17-05-25;26-05-25;cancelada;16968310-7;"luis contreras";no;"cabana 16";"santiago centro";1080000;0;;16-05-25
RES-01058;abc/12/25;06-02-25;15-02-25;ejecutada;24002213-3;"juan perez";si;"cabana 16";"santiago centro";1080000;1080000;efectivo;02-02-25
RES-01059;12-07-25;12-07-25;14-07-25;reservada;19052661-5;"maria gonzalez";no;"cabana 11";providencia;240000;0;;07-07-25
RES-01060;18-01-25;18-01-25;25-01-25;cancelada;15585247-k;"pedro rojas";no;"cabana 14";"la florida";840000;0;;15-01-25
RES-01061;04-05-25;04-05-25;13-05-25;ejecutada;11414686-2;"maria gonzalez";si;"cabana 13";"la florida";1080000;1080000;efectivo;01-05-25
RES-01062;01-11-25;01-11-25;03-11-25;ejecutada;8701823-7;"luis contreras";no;"cabana 16";"la florida";240000;240000;transferencia;27-10-25
RES-01065;06-08-25;06-08-25;09-08-25;ejecutada;20112516-2;"luis contreras";no;"cabana 15";providencia;360000;360000;efectivo;04-08-25
RES-01067;10-11-25;10-11-25;17-11-25;cancelada;21351051-7;"ana silva";si;"cabana 17";"la florida";840000;0;;07-11-25
RES-01070;13-04-25;13-04-25;22-04-25;cancelada;11247006-9;"luis contreras";si;"cabana 15";"la florida";1080000;0;;11-04-25
RES-01072;08-11-25;08-11-25;16-11-25;ejecutada;10701066-1;"maria gonzalez";si;"cabana 16";"santa cruz";960000;960000;transferencia;05-11-25
RES-01073;05-10-25;05-10-25;08-10-25;ejecutada;12313678-0;"juan perez";no;"cabana 1";"santa cruz";360000;360000;transferencia;05-10-25
RES-01074;06-09-25;06-09-25;14-09-25;cancelada;17911506-9;"pedro rojas";si;"cabana 3";"la florida";960000;0;;01-09-25
RES-01078;15-12-25;15-12-25;16-12-25;cancelada;16253483-1;"maria gonzalez";no;"cabana 18";"la florida";120000;0;;13-12-25
RES-01080;19-08-25;abc/12/25;27-08-25;reservada;11483413-0;"ana silva";no;"cabana 9";"santiago centro";960000;0;;16-08-25
RES-01082;14-12-25;14-12-25;21-12-25;reservada;18876546-7;"juan perez";si;"cabana 8";"santiago centro";840000;0;;13-12-25
RES-01083;19-06-25;19-06-25;27-06-25;ejecutada;24949712-6;"luis contreras";no;"cabana 18";"santiago centro";960000;960000;tarjeta;14-06-25
RES-01084;06-11-25;06-11-25;10-11-25;cancelada;21783745-6;"maria gonzalez";si;"cabana 8";"la florida";480000;0;;05-11-25
RES-01087;14-05-25;14-05-25;20-05-25;cancelada;5779517-4;luis;no;"cabana 4";providencia;720000;0;;12-05-25
RES-01088;14-11-25;14-11-25;20-11-25;cancelada;16889614-k;"pedro rojas";si;"cabana 8";providencia;720000;0;;14-11-25
RES-01092;04-02-25;04-02-25;12-02-25;cancelada;15941454-k;"pedro rojas";no;"cabana 8";"santiago centro";960000;0;;30-01-25
RES-01093;15//25;04-07-25;11-07-25;reservada;15838325-k;"maria gonzalez";si;"cabana 2";"la florida";840000;0;;02-07-25
RES-01094;14-04-25;14-04-25;18-04-25;reservada;17470694-8;"pedro rojas";si;"cabana 1";"la florida";480000;0;;13-04-25
RES-01096;04-02-25;04-02-25;"04-02-25 12:00";reservada;16657576-1;"luis contreras";no;"cancha basquetbol aire libre";"santiago centro";25000;0;;31-01-25
RES-01099;18-08-25;18-08-25;23-08-25;ejecutada;5779517-4;"luis contreras";si;"cabana 14";providencia;600000;600000;tarjeta;16-08-25
RES-01100;03-09-25;03-09-25;10-09-25;ejecutada;9813420-4;"maria gonzalez";no;"cabana 8";"santiago centro";840000;840000;transferencia;01-09-25
RES-01102;16-03-25;16-03-25;24-03-25;reservada;16479158-0;"pedro rojas";no;"cabana 16";"la florida";960000;0;;15-03-25
RES-01110;06-06-25;06-06-25;13-06-25;reservada;15795747-3;"ana silva";si;"cabana 16";"santa cruz";840000;0;;01-06-25
RES-01112;12-03-25;12-03-25;14-03-25;reservada;9571085-9;"juan perez";no;"cabana 19";"la florida";240000;0;;10-03-25
RES-01113;05-07-25;05-07-25;06-07-25;ejecutada;16550967-6;"ana silva";si;"cabana 5";providencia;120000;120000;efectivo;03-07-25
RES-01115;10-09-25;10-09-25;17-09-25;ejecutada;9843733-9;"maria gonzalez";no;"cabana 10";"santiago centro";840000;840000;efectivo;10-09-25
RES-01117;12-08-25;12-08-25;20-08-25;cancelada;15807009-k;"luis contreras";si;"cabana 14";"santa cruz";960000;0;;10-08-25
RES-01118;02-07-25;02-07-25;10-07-25;ejecutada;14756759-6;"juan perez";si;"cabana 19";"la florida";960000;960000;transferencia;27-06-25
RES-01119;17-05-25;17-05-25;18-05-25;cancelada;13534305-6;"juan perez";no;"cabana 10";"santiago centro";120000;0;;15-05-25
RES-01121;06-05-25;06-05-25;08-05-25;ejecutada;22108526-4;"ana silva";no;"cabana 4";"santa cruz";240000;240000;tarjeta;04-05-25
RES-01122;14-05-25;abc/12/25;23-05-25;ejecutada;22966221-k;"maria gonzalez";si;"cabana 17";"santa cruz";1080000;1080000;efectivo;12-05-25
RES-01124;16-12-25;16-12-25;22-12-25;reservada;18616868-2;"luis contreras";no;"cabana 4";"la florida";720000;0;;15-12-25
RES-01125;05-12-25;05-12-25;11-12-25;cancelada;5137322-7;"juan perez";no;"cabana 12";"santiago centro";720000;0;;01-12-25
RES-01126;20-09-25;20-09-25;22-09-25;ejecutada;17931290-5;"juan perez";si;"cabana 1";"santa cruz";240000;240000;transferencia;15-09-25
RES-01128;20-02-25;20-02-25;23-02-25;reservada;24740663-8;luis;no;"cabana 17";providencia;360000;0;;17-02-25
RES-01129;09-11-25;09-11-25;10-11-25;cancelada;5757659-6;"pedro rojas";si;"cabana 17";"santa cruz";120000;0;;08-11-25
RES-01130;18-12-25;18-12-25;28-12-25;ejecutada;18843742-7;"pedro rojas";si;"cabana 20";"santiago centro";1200000;1200000;tarjeta;18-12-25
RES-01131;13-01-25;13-01-25;"13-01-25 09:00";ejecutada;12568147-6;"ana silva";no;"salon eventos 2";"la florida";100000;100000;tarjeta;13-01-25
RES-01132;16-09-25;16-09-25;17-09-25;ejecutada;16276138-2;"ana silva";si;"cabana 19";"santa cruz";120000;120000;efectivo;15-09-25
RES-01133;17-02-25;17-02-25;"17-02-25 16:00";reservada;10478754-1;"pedro rojas";si;"restaurant 1";providencia;30000;0;;12-02-25
RES-01134;02-05-25;02-05-25;08-05-25;reservada;20859114-2;"luis contreras";no;"cabana 7";"la florida";720000;0;;30-04-25
RES-01135;19-03-25;19-03-25;23-03-25;reservada;23731597-9;"juan perez";si;"cabana 11";providencia;480000;0;;17-03-25
RES-01136;11-10-25;11-10-25;19-10-25;reservada;14756759-3;"juan perez";si;"cabana 13";"la florida";960000;0;;08-10-25
RES-01137;10-11-25;10-11-25;19-11-25;ejecutada;10234889-3;"pedro rojas";si;"cabana 10";"santa cruz";1080000;1080000;tarjeta;08-11-25
RES-01138;07-12-25;07-12-25;12-12-25;reservada;17623443-1;"maria gonzalez";si;"cabana 13";providencia;600000;0;;03-12-25
RES-01139;05-07-25;05-07-25;14-07-25;ejecutada;7781298-9;"pedro rojas";no;"cabana 6";"santiago centro";1080000;1080000;tarjeta;04-07-25
RES-01141;20-12-25;20-12-25;22-12-25;reservada;12568147-6;"ana silva";no;"cabana 20";"la florida";240000;0;;19-12-25
RES-01142;11-05-25;11-05-25;14-05-25;reservada;5779517-4;"luis contreras";si;"cabana 14";providencia;360000;0;;10-05-25
RES-01143;16-04-25;16-04-25;23-04-25;reservada;10464361-2;"luis contreras";no;"cabana 5";"la florida";840000;0;;12-04-25
RES-01144;17-01-25;17-01-25;19-01-25;reservada;6504014-k;"luis contreras";no;"cabana 13";"la florida";240000;0;;17-01-25
RES-01145;01-08-25;01-08-25;07-08-25;ejecutada;6126593-7;"juan perez";no;"cabana 18";providencia;720000;720000;transferencia;27-07-25
RES-01146;09-07-25;09-07-25;16-07-25;ejecutada;20394775-5;"pedro rojas";si;"cabana 5";"la florida";840000;840000;transferencia;08-07-25
RES-01147;09-04-25;09-04-25;19-04-25;reservada;15293763-6;"luis contreras";si;"cabana 4";providencia;1200000;0;;06-04-25
RES-01148;05-09-25;05-09-25;13-09-25;reservada;16949045-7;"luis contreras";si;"cabana 18";providencia;960000;0;;31-08-25
RES-01149;03-06-25;03-06-25;05-06-25;ejecutada;24132013-8;"pedro rojas";no;"cabana 19";"santa cruz";240000;240000;transferencia;29-05-25
RES-01151;13-11-25;13-11-25;21-11-25;reservada;22703981-7;"juan perez";no;"cabana 17";"la florida";960000;0;;11-11-25
RES-01153;14-06-25;14-06-25;15-06-25;reservada;22512308-k;"pedro rojas";si;"cabana 12";"santiago centro";120000;0;;14-06-25
RES-01156;08-02-25;08-02-25;10-02-25;cancelada;16114575-0;"luis contreras";no;"cabana 18";"santiago centro";240000;0;;05-02-25
RES-01157;08-03-25;08-03-25;15-03-25;cancelada;18467664-8;"pedro rojas";si;"cabana 11";providencia;840000;0;;04-03-25
RES-01162;20-05-25;20-05-25;23-05-25;reservada;16759872-2;"ana silva";si;"cabana 15";providencia;360000;0;;18-05-25
RES-01164;02-08-25;02-08-25;12-08-25;reservada;17820790-3;"juan perez";no;"cabana 15";"santa cruz";1200000;0;;30-07-25
RES-01165;16-05-25;16-05-25;26-05-25;cancelada;13734270-7;"luis contreras";si;"cabana 7";"santiago centro";1200000;0;;12-05-25
RES-01166;03-06-25;03-06-25;12-06-25;reservada;10120385-9;"maria gonzalez";no;"cabana 15";"santiago centro";1080000;0;;29-05-25
RES-01167;18-11-25;18-11-25;"18-11-25 16:00";cancelada;11218435-k;"luis contreras";si;"salon eventos 4";"santa cruz";100000;0;;13-11-25
RES-01168;08-12-25;08-12-25;10-12-25;cancelada;18647741-3;"ana silva";si;"cabana 15";"santa cruz";240000;0;;06-12-25
RES-01170;03-01-25;03-01-25;08-01-25;cancelada;10992904-2;"luis contreras";si;"cabana 13";"santa cruz";600000;0;;01-01-25
RES-01171;11-09-25;11-09-25;21-09-25;cancelada;11277963-9;"juan perez";no;"cabana 3";"santa cruz";1200000;0;;10-09-25
RES-01173;20-05-25;20-05-25;27-05-25;ejecutada;21162735-2;"juan perez";no;"cabana 18";providencia;840000;840000;tarjeta;16-05-25
RES-01174;13-08-25;13-08-25;20-08-25;ejecutada;22381571-5;"juan perez";no;"cabana 16";"santa cruz";840000;840000;efectivo;12-08-25
RES-01176;01-02-25;01-02-25;08-02-25;ejecutada;23939713-1;"pedro rojas";no;"cabana 19";"santa cruz";840000;840000;efectivo;30-01-25
RES-01177;01-08-25;01-08-25;07-08-25;cancelada;24765561-1;"juan perez";no;"cabana 18";"santiago centro";720000;0;;01-08-25
RES-01178;12-02-25;31/02/25;15-02-25;reservada;6946141-0;"ana silva";si;"cabana 18";"santa cruz";360000;0;;08-02-25
RES-01179;12-08-25;12-08-25;21-08-25;cancelada;21099442-4;"luis contreras";no;"cabana 3";providencia;1080000;0;;08-08-25
RES-01180;12-02-25;12-02-25;17-02-25;ejecutada;5427877-2;"juan perez";no;"cabana 4";"santiago centro";600000;600000;efectivo;11-02-25
RES-01181;07-05-25;07-05-25;13-05-25;cancelada;13224751-k;"luis contreras";no;"cabana 6";"santa cruz";720000;0;;03-05-25
RES-01183;12-01-25;/05/25;18-01-25;cancelada;12192627-4;"pedro rojas";no;"cabana 7";providencia;720000;0;;10-01-25
RES-01184;16-02-25;16-02-25;24-02-25;cancelada;20928234-8;"pedro rojas";si;"cabana 16";"santiago centro";960000;0;;12-02-25
RES-01185;14-12-25;14-12-25;16-12-25;reservada;8356612-4;"pedro rojas";si;"cabana 17";"la florida";240000;0;;09-12-25
RES-01186;07-10-25;07-10-25;16-10-25;cancelada;16170965-4;"luis contreras";no;"cabana 1";"santa cruz";1080000;0;;05-10-25
RES-01187;10-12-25;10-12-25;18-12-25;ejecutada;5427877-2;"juan perez";no;"cabana 8";providencia;960000;960000;efectivo;07-12-25
RES-01189;03-07-25;03-07-25;11-07-25;cancelada;5350796-4;"luis contreras";si;"cabana 8";"santa cruz";960000;0;;03-07-25
RES-01192;18-06-25;18-06-25;23-06-25;cancelada;13006129-k;"pedro rojas";si;"cabana 10";providencia;600000;0;;16-06-25
RES-01204;17-11-25;17-11-25;22-11-25;cancelada;20997181-k;"juan perez";no;"cabana 18";"santiago centro";600000;0;;14-11-25
RES-01206;11-10-25;11-10-25;14-10-25;reservada;23804418-9;"ana silva";no;"cabana 7";"la florida";360000;0;;08-10-25
RES-01207;14-08-25;14-08-25;23-08-25;ejecutada;15600733-1;"luis contreras";si;"cabana 20";"santa cruz";1080000;1080000;tarjeta;12-08-25
RES-01209;20-06-25;20-06-25;30-06-25;ejecutada;24639890-9;"luis contreras";si;"cabana 6";providencia;1200000;1200000;transferencia;20-06-25
RES-01211;16-04-25;16-04-25;25-04-25;ejecutada;13532015-3;"luis contreras";no;"cabana 18";providencia;1080000;1080000;transferencia;13-04-25
RES-01212;15-11-25;15-11-25;19-11-25;cancelada;22078734-6;"pedro rojas";no;"cabana 6";"la florida";480000;0;;10-11-25
RES-01213;16-12-25;16-12-25;26-12-25;ejecutada;24179315-k;"luis contreras";no;"cabana 16";providencia;1200000;1200000;tarjeta;16-12-25
RES-01214;09-01-25;09-01-25;17-01-25;cancelada;20642956-9;"ana silva";si;"cabana 11";"la florida";960000;0;;04-01-25
RES-01216;06-12-25;06-12-25;12-12-25;reservada;9259413-0;"luis contreras";si;"cabana 16";"santa cruz";720000;0;;04-12-25
RES-01218;12-09-25;12-09-25;13-09-25;ejecutada;20548964-9;"maria gonzalez";no;"cabana 8";"santiago centro";120000;120000;transferencia;08-09-25
RES-01219;01-12-25;01-12-25;09-12-25;ejecutada;16949045-7;"luis contreras";si;"cabana 15";"la florida";960000;960000;efectivo;26-11-25
RES-01220;12-09-25;12-09-25;18-09-25;cancelada;18750495-3;"juan perez";no;"cabana 8";providencia;720000;0;;09-09-25
RES-01221;17-04-25;17-04-25;26-04-25;ejecutada;17877832-3;"pedro rojas";no;"cabana 17";"santa cruz";1080000;1080000;tarjeta;17-04-25
RES-01222;06-06-25;06-06-25;07-06-25;reservada;17263289-0;"juan perez";no;"cabana 11";providencia;120000;0;;04-06-25
RES-01223;15-01-25;15-01-25;31/02/25;reservada;20727566-2;"juan perez";si;"cabana 15";"santiago centro";1200000;0;;13-01-25
RES-01224;01-12-25;01-12-25;07-12-25;ejecutada;24859483-7;"luis contreras";no;"cabana 17";"santiago centro";720000;720000;tarjeta;29-11-25
RES-01225;19-09-25;19-09-25;20-09-25;cancelada;6626889-6;"pedro rojas";si;"cabana 12";providencia;120000;0;;15-09-25
RES-01227;02-12-25;02-12-25;04-12-25;cancelada;18881160-4;"pedro rojas";no;"cabana 10";providencia;240000;0;;27-11-25
RES-01229;09-01-25;09-01-25;13-01-25;ejecutada;17931290-5;"juan perez";si;"cabana 6";providencia;480000;480000;transferencia;09-01-25
RES-01230;16-11-25;16-11-25;17-11-25;reservada;8282741-2;"juan perez";no;"cabana 10";"santiago centro";120000;0;;13-11-25
RES-01231;15-10-25;15-10-25;17-10-25;reservada;6389986-0;"luis contreras";no;"cabana 12";"la florida";240000;0;;14-10-25
RES-01232;20-01-25;20-01-25;22-01-25;ejecutada;18065705-3;"maria gonzalez";no;"cabana 5";"santa cruz";240000;240000;efectivo;15-01-25
RES-01233;14-05-25;14-05-25;20-05-25;ejecutada;6512346-0;"maria gonzalez";si;"cabana 12";"la florida";720000;720000;transferencia;09-05-25
RES-01236;17-02-25;17-02-25;19-02-25;cancelada;6204457-8;"luis contreras";no;"cabana 2";providencia;240000;0;;12-02-25
RES-01237;08-10-25;08-10-25;11-10-25;reservada;10837704-0;"pedro rojas";si;"cabana 16";providencia;360000;0;;07-10-25
RES-01238;13-05-25;13-05-25;23-05-25;reservada;21934163-6;"maria gonzalez";si;"cabana 18";"la florida";1200000;0;;10-05-25
RES-01239;31/02/25;05-11-25;14-11-25;cancelada;17820790-3;"juan perez";si;"cabana 15";"santiago centro";1080000;0;;04-11-25
RES-01240;14-04-25;14-04-25;22-04-25;cancelada;12578522-0;"ana silva";si;"cabana 2";"la florida";960000;0;;09-04-25
RES-01242;31/02/25;08-07-25;09-07-25;reservada;20727566-2;"juan perez";no;"cabana 1";"la florida";120000;0;;08-07-25
RES-01243;19-06-25;19-06-25;29-06-25;reservada;17213598-6;"pedro rojas";no;"cabana 8";"santa cruz";1200000;0;;18-06-25
RES-01244;08-01-25;08-01-25;14-01-25;cancelada;13083215-6;"pedro rojas";si;"cabana 9";"santa cruz";720000;0;;06-01-25
RES-01245;12-04-25;12-04-25;22-04-25;ejecutada;22078734-6;"pedro rojas";si;"cabana 6";providencia;1200000;1200000;transferencia;12-04-25
RES-01249;07-11-25;07-11-25;11-11-25;ejecutada;10778324-5;"luis contreras";no;"cabana 4";"la florida";480000;480000;efectivo;05-11-25
RES-01250;01-04-25;01-04-25;06-04-25;ejecutada;23503123-8;"ana silva";no;"cabana 5";"santiago centro";600000;600000;transferencia;28-03-25
RES-01251;15-07-25;15-07-25;20-07-25;cancelada;24179315-k;"luis contreras";si;"cabana 2";"santiago centro";600000;0;;11-07-25
RES-01252;09-12-25;09-12-25;16-12-25;ejecutada;15562742-5;"maria gonzalez";no;"cabana 13";"santa cruz";840000;840000;efectivo;07-12-25
RES-01253;17-02-25;17-02-25;23-02-25;ejecutada;15838325-k;"maria gonzalez";si;"cabana 3";"la florida";720000;720000;transferencia;14-02-25
RES-01254;02-02-25;02-02-25;06-02-25;reservada;22307110-4;"luis contreras";si;"cabana 7";providencia;480000;0;;29-01-25
RES-01256;01-06-25;01-06-25;06-06-25;ejecutada;18971062-3;"juan perez";no;"cabana 5";"santa cruz";600000;600000;tarjeta;31-05-25
RES-01257;13-06-25;13-06-25;22-06-25;ejecutada;7584304-6;"ana silva";si;"cabana 15";"santiago centro";1080000;1080000;tarjeta;12-06-25
RES-01259;17-08-25;17-08-25;19-08-25;reservada;12313678-0;"juan perez";no;"cabana 18";providencia;240000;0;;15-08-25
RES-01262;11-04-25;11-04-25;16-04-25;cancelada;9430073-8;"ana silva";no;"cabana 1";"santa cruz";600000;0;;11-04-25
RES-01266;04-02-25;04-02-25;07-02-25;reservada;24639890-9;"luis contreras";si;"cabana 12";"santiago centro";360000;0;;30-01-25
RES-01267;01-01-25;01-01-25;"01-01-25 18:00";ejecutada;12891005-0;"luis contreras";si;"restaurant 1";"la florida";30000;30000;transferencia;31-12-24
RES-01268;09-04-25;09-04-25;"09-04-25 09:00";cancelada;17366619-0;"pedro rojas";si;"salon eventos 3";providencia;100000;0;;04-04-25
RES-01270;16-03-25;16-03-25;21-03-25;reservada;21773123-2;"luis contreras";si;"cabana 19";"la florida";600000;0;;13-03-25
RES-01271;04-01-25;04-01-25;08-01-25;cancelada;9183641-6;"maria gonzalez";si;"cabana 9";"santa cruz";480000;0;;02-01-25
RES-01272;02-05-25;02-05-25;07-05-25;cancelada;24505775-k;"maria gonzalez";si;"cabana 12";"santiago centro";600000;0;;02-05-25
RES-01273;01-04-25;01-04-25;05-04-25;ejecutada;20928234-8;"pedro rojas";no;"cabana 9";"santiago centro";480000;480000;efectivo;29-03-25
RES-01274;10-08-25;10-08-25;18-08-25;reservada;21550158-2;"luis contreras";no;"cabana 2";providencia;960000;0;;07-08-25
RES-01276;01-06-25;01-06-25;06-06-25;ejecutada;6626889-6;"pedro rojas";si;"cabana 16";providencia;600000;600000;tarjeta;30-05-25
RES-01277;13-05-25;13-05-25;"13-05-25 21:00";ejecutada;6884770-2;"luis contreras";no;"restaurant 1";"santa cruz";30000;30000;transferencia;08-05-25
RES-01279;19-02-25;19-02-25;22-02-25;cancelada;7962885-9;"juan perez";si;"cabana 15";"santa cruz";360000;0;;14-02-25
RES-01280;14-04-25;14-04-25;22-04-25;reservada;22388037-1;"luis contreras";si;"cabana 2";"santa cruz";960000;0;;13-04-25
RES-01285;14-07-25;14-07-25;16-07-25;cancelada;14292034-4;"luis contreras";no;"cabana 13";"santa cruz";240000;0;;11-07-25
RES-01287;05-12-25;05-12-25;12-12-25;cancelada;5590602-5;"juan perez";no;"cabana 16";"la florida";840000;0;;03-12-25
RES-01288;20-10-25;20-10-25;"20-10-25 17:00";reservada;11711378-2;"maria gonzalez";si;"cancha padel techada";"santiago centro";35000;0;;18-10-25
RES-01289;07-11-25;07-11-25;12-11-25;reservada;18754494-7;"maria gonzalez";no;"cabana 8";"santa cruz";600000;0;;07-11-25
RES-01290;18-06-25;18-06-25;27-06-25;ejecutada;8991172-9;"juan perez";si;"cabana 5";"la florida";1080000;1080000;efectivo;15-06-25
RES-01291;13-02-25;13-02-25;16-02-25;ejecutada;10289799-4;"maria gonzalez";si;"cabana 11";"santa cruz";360000;360000;efectivo;08-02-25
RES-01293;09-10-25;09-10-25;10-10-25;cancelada;18754494-7;"maria gonzalez";si;"cabana 8";"la florida";120000;0;;05-10-25
RES-01295;10-04-25;10-04-25;18-04-25;reservada;11247006-9;"luis contreras";si;"cabana 6";"santa cruz";960000;0;;05-04-25
RES-01296;16-05-25;16-05-25;20-05-25;reservada;23435811-1;"pedro rojas";si;"cabana 5";providencia;480000;0;;14-05-25
RES-01297;05-12-25;05-12-25;"05-12-25 23:00";cancelada;15878471-8;"maria gonzalez";no;"piscina 2";"la florida";20000;0;;04-12-25
RES-01298;06-09-25;06-09-25;14-09-25;cancelada;20112516-2;"luis contreras";si;"cabana 5";"santa cruz";960000;0;;05-09-25
RES-01299;07-10-25;07-10-25;17-10-25;ejecutada;5475559-7;"luis contreras";no;"cabana 4";providencia;1200000;1200000;tarjeta;07-10-25
RES-01300;06-10-25;06-10-25;07-10-25;ejecutada;21793681-0;"juan perez";no;"cabana 15";"santa cruz";120000;120000;tarjeta;02-10-25
RES-01301;04-02-25;04-02-25;11-02-25;cancelada;22287381-9;"ana silva";no;"cabana 13";"santiago centro";840000;0;;01-02-25
RES-01302;19-10-25;19-10-25;23-10-25;cancelada;19407837-4;"ana silva";si;"cabana 5";"santiago centro";480000;0;;17-10-25
RES-01305;14-04-25;14-04-25;23-04-25;reservada;22071602-3;"pedro rojas";no;"cabana 2";"la florida";1080000;0;;14-04-25
RES-01306;10-12-25;10-12-25;18-12-25;cancelada;20720307-6;"luis contreras";si;"cabana 7";"santa cruz";960000;0;;06-12-25
RES-01308;01-01-25;01-01-25;08-01-25;ejecutada;12651989-3;"luis contreras";no;"cabana 18";"santa cruz";840000;840000;transferencia;29-12-24
RES-01312;08-08-25;08-08-25;10-08-25;ejecutada;10120385-9;maria;si;"cabana 19";"santa cruz";240000;240000;transferencia;07-08-25
RES-01313;14-06-25;14-06-25;15-06-25;ejecutada;12469531-7;"pedro rojas";no;"cabana 2";"la florida";120000;120000;transferencia;10-06-25
RES-01314;12-12-25;12-12-25;18-12-25;reservada;16530236-2;"pedro rojas";no;"cabana 17";"la florida";720000;0;;11-12-25
