evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
492;"desayuno institucional";2025-09-16;2026-02-21;saloneventos1;"santiago centro";empresa;76000325-5;"norte exportadora spa";11146758-7;"filomena mondaca arancibia";gerente;"luis silva;maria tapia;luis contreras;juan rojas;camila vidal;elena silva;juan mendez;pedro tapia;pablo silva;luis contreras;elena perez;lucas mendez;lucas silva;ana iturra;lucas lagos;diego silva;pedro silva;luis contreras;antonella rojas;juan silva;pablo tapia;diego silva;camila mendez;elena silva;antonella rojas;lucas lagos;juan perez;juan rojas;diego iturra;maria silva;luis vidal;camila contreras;maria iturra;sofia perez;luis mendez;ana iturra;lucas vidal;luis iturra;pedro tapia;maria mendez;elena gonzalez;camila perez;camila perez;luis mendez;lucas rojas";6400000;3200000;3200000
493;"presentacion anual";2026-01-27;2026-02-23;saloneventos4;providencia;empresa;76000326-3;"sur exportadora spa";15231567-8;"filomena duarte arancibia";director;"diego silva;diego vidal;maria rojas;elena rojas;juan gonzalez;luis gonzalez;antonella tapia;pedro perez;pedro perez;pablo silva;elena gonzalez;pedro lagos;camila rojas;diego lagos;ana iturra;pablo mendez;ana iturra;lucas silva;pedro rojas;ana mendez;sofia perez;pablo iturra;sofia vidal;ana vidal;ana lagos;diego perez;sofia contreras;maria contreras;diego iturra;pedro contreras;ana vidal;antonella lagos;luis vidal;luis silva;camila perez;pedro vidal;sofia perez;pedro tapia;luis silva;pablo lagos;sofia silva;sofia rojas;ana contreras;pablo lagos;ana iturra";30000000;15000000;15000000
494;"gala de primavera";2025-09-16;2026-02-21;saloneventos1;"santa cruz";empresa;76000327-1;"litoral exportadora spa";18100519-k;"gumersindo estay mondaca";sommelier;"pedro silva;pablo vidal;ana silva;lucas contreras;juan contreras;luis silva;juan vidal;camila lagos;luis iturra;elena contreras;pedro gonzalez;ana gonzalez;luis contreras;camila mendez;camila rojas;pedro contreras;elena contreras;ana contreras;antonella gonzalez;maria vidal;maria perez;lucas gonzalez;maria perez;diego gonzalez;lucas lagos;diego mendez;diego tapia;camila tapia;sofia rojas;sofia tapia;camila perez;elena vidal;diego mendez;maria vidal;elena mendez;lucas iturra;sofia iturra;pablo iturra;maria perez;antonella gonzalez;camila perez;lucas rojas;antonella rojas;luis silva;elena contreras";22000000;11000000;11000000
495;"encuentro academico";2026-01-28;2026-02-26;saloneventos2;providencia;empresa;76000328-k;"aconcagua exportadora spa";18412364-9;"filomena olavarria estay";coordinador;"lucas perez;lucas gonzalez;maria contreras;sofia tapia;luis mendez;pablo vidal;antonella tapia;lucas mendez;pablo gonzalez;sofia iturra;sofia tapia;pedro iturra;juan perez;ana lagos;elena silva;elena tapia;maria mendez;ana vidal;ana vidal;juan silva;antonella mendez;lucas lagos;elena contreras;ana perez;sofia contreras;camila mendez;pablo iturra;ana gonzalez;ana perez;lucas gonzalez;antonella tapia;lucas rojas;lucas mendez;ana tapia;ana silva;camila iturra;antonella tapia;sofia vidal;luis gonzalez;ana iturra;sofia lagos;antonella vidal;antonella mendez;antonella mendez;pablo contreras";14500000;7250000;7250000
496;"fiesta de gala anual";2025-11-18;2026-02-11;saloneventos4;"la florida";empresa;76000329-8;"austral exportadora spa";18281130-0;"herminda benavides calderon";productora;"maria perez;pablo silva;elena tapia;luis tapia;pablo vidal;juan vidal;camila rojas;pablo contreras;pablo mendez;pedro silva;pedro rojas;pablo tapia;ana iturra;ana rojas;juan tapia;antonella gonzalez;camila lagos;ana gonzalez;antonella tapia;lucas iturra;antonella rojas;pedro perez;antonella mendez;pedro tapia;sofia lagos;elena perez;ana tapia;lucas vidal;pedro gonzalez;maria silva;camila mendez;pablo lagos;pablo lagos;antonella contreras;juan vidal;camila rojas;elena perez;antonella silva;maria iturra;lucas silva;juan gonzalez;antonella lagos;pablo rojas;lucas perez;pablo lagos";28600000;14300000;14300000
497;"almuerzo ejecutivo";2025-12-03;2026-02-03;saloneventos3;"santa cruz";empresa;76000330-1;"cumbre exportadora spa";14143535-3;"demetria duarte benavides";director;"lucas vidal;camila silva;pablo contreras;lucas rojas;pedro rojas;pedro gonzalez;juan rojas;juan gonzalez;sofia gonzalez;sofia mendez;sofia tapia;juan tapia;juan gonzalez;sofia silva;maria contreras;sofia tapia;pedro perez;maria tapia;diego iturra;juan iturra;sofia perez;luis rojas;pedro lagos;camila lagos;diego perez;elena contreras;sofia iturra;pablo tapia;maria rojas;pedro rojas;diego rojas;diego gonzalez;lucas rojas;camila vidal;juan gonzalez;lucas contreras;ana perez;elena rojas;lucas vidal;juan vidal;diego gonzalez;ana mendez;luis silva;lucas perez;maria lagos";11200000;5600000;5600000
498;"taller de arte moderno";2025-12-25;2026-02-24;saloneventos4;"la florida";persona;16680688-7;"herminda arancibia mondaca";;;instructor;"pablo silva;ana lagos;luis contreras;pablo lagos;antonella silva;sofia lagos;juan tapia;juan silva;sofia perez;camila perez;pablo vidal;diego perez;diego contreras;lucas perez;ana lagos;elena rojas;sofia vidal;lucas contreras;camila contreras;ana tapia;maria mendez;elena rojas;maria iturra;maria silva;juan contreras;elena contreras;juan vidal;camila mendez;maria contreras;pedro rojas;lucas vidal;camila mendez;lucas lagos;diego gonzalez;pablo silva;sofia lagos;elena mendez;elena lagos;pablo tapia;diego vidal;pedro mendez;ana gonzalez;juan contreras;sofia lagos;luis perez";7400000;3700000;3700000
499;"seminario juridico";2025-11-25;2026-02-12;saloneventos4;"santiago centro";empresa;76000331-k;"valle exportadora spa";10855836-9;"casimiro duarte olavarria";socio;"lucas mendez;ana rojas;ana gonzalez;diego perez;sofia tapia;lucas vidal;elena gonzalez;luis vidal;lucas iturra;luis rojas;pedro silva;diego gonzalez;ana contreras;elena silva;ana contreras;pablo mendez;lucas mendez;lucas perez;pedro vidal;camila lagos;diego iturra;elena gonzalez;pedro perez;sofia perez;juan iturra;pedro contreras;camila gonzalez;sofia gonzalez;pablo vidal;ana vidal;luis iturra;elena mendez;luis tapia;camila gonzalez;elena iturra;juan lagos;luis gonzalez;pedro perez;pablo tapia;pedro iturra;luis silva;luis perez;lucas vidal;maria vidal;sofia vidal";18900000;9450000;9450000
500;"congreso de salud";2025-12-14;2026-02-18;saloneventos3;"la florida";empresa;76000332-8;"rio exportadora spa";22034405-3;"filomena olavarria duarte";coordinadora;"sofia silva;elena lagos;luis rojas;lucas rojas;luis tapia;diego lagos;diego rojas;luis perez;ana lagos;antonella iturra;maria tapia;juan vidal;pablo mendez;diego tapia;lucas lagos;antonella silva;luis perez;ana rojas;sofia mendez;ana lagos;maria vidal;maria perez;antonella contreras;pablo rojas;pablo silva;pablo rojas;maria mendez;pedro vidal;pedro iturra;maria lagos;diego silva;diego vidal;antonella silva;maria tapia;maria iturra;camila vidal;diego gonzalez;diego lagos;lucas tapia;luis gonzalez;camila silva;ana perez;sofia perez;camila iturra;luis mendez";29800000;14900000;14900000
502;"cocktail de negocios";2025-11-21;2026-02-03;saloneventos2;providencia;empresa;76000333-6;"bosque exportadora spa";20531441-5;"aurelio arancibia olavarria";analista;"ana contreras;diego mendez;elena silva;juan mendez;juan vidal;pablo rojas;luis perez;maria vidal;lucas vidal;elena iturra;sofia tapia;camila tapia;pedro perez;antonella gonzalez;sofia vidal;antonella lagos;elena lagos;pablo gonzalez;luis mendez;lucas contreras;luis gonzalez;elena silva;elena tapia;juan silva;pedro lagos;juan rojas;luis silva;maria lagos;maria silva;antonella gonzalez;pedro tapia;antonella gonzalez;juan contreras;antonella gonzalez;sofia silva;juan vidal;diego gonzalez;antonella silva;elena lagos;antonella contreras;luis rojas;luis gonzalez;lucas rojas;pedro rojas;luis contreras";12100000;6050000;6050000
503;"seminario de finanzas";2025-08-23;2026-02-12;saloneventos4;"santiago centro";empresa;76000334-4;"altos exportadora spa";21136800-4;"herminda arancibia duarte";consultor;"elena tapia;luis tapia;sofia mendez;diego contreras;luis mendez;elena mendez;camila gonzalez;diego tapia;lucas mendez;lucas rojas;lucas rojas;maria rojas;diego tapia;pedro rojas;pedro contreras;diego lagos;camila iturra;juan tapia;pablo gonzalez;juan silva;diego lagos;lucas mendez;juan mendez;luis silva;maria rojas;diego silva;ana rojas;lucas gonzalez;elena silva;diego perez;pablo mendez;maria mendez;ana gonzalez;antonella perez;antonella rojas;maria mendez;lucas vidal;lucas vidal;luis silva;pedro contreras;lucas perez;pedro lagos;ana vidal;elena perez;ana tapia";15600000;7800000;7800000
504;"lanzamiento de app";2026-01-08;2026-02-26;saloneventos1;"la florida";empresa;76000335-2;"nova exportadora spa";10731861-5;"aurelio calderon arancibia";"dev lead";"luis contreras;elena rojas;antonella rojas;antonella contreras;maria perez;antonella rojas;antonella tapia;elena gonzalez;luis tapia;pablo mendez;juan lagos;diego gonzalez;antonella gonzalez;elena iturra;diego tapia;maria iturra;maria mendez;antonella perez;camila lagos;camila tapia;maria silva;elena vidal;antonella rojas;antonella tapia;ana rojas;maria iturra;camila tapia;antonella iturra;pedro gonzalez;sofia perez;maria silva;camila lagos;camila tapia;elena tapia;camila iturra;maria rojas;antonella iturra;antonella lagos;antonella rojas;maria iturra;antonella perez;antonella vidal;camila iturra;antonella rojas;lucas contreras";21400000;10700000;10700000
505;"foro de educacion";2025-08-22;2026-02-03;saloneventos4;providencia;empresa;76000336-0;"prisma exportadora spa";14666477-6;"demetria calderon duarte";moderador;"ana gonzalez;camila tapia;maria gonzalez;camila tapia;ana lagos;maria rojas;camila gonzalez;luis perez;diego contreras;luis tapia;diego iturra;lucas perez;ana vidal;maria perez;antonella lagos;elena rojas;antonella contreras;diego vidal;antonella vidal;lucas rojas;camila rojas;elena iturra;elena silva;sofia gonzalez;diego vidal;camila mendez;pedro perez;maria contreras;sofia rojas;pedro iturra;lucas vidal;sofia mendez;camila mendez;pedro silva;ana lagos;lucas rojas;luis vidal;sofia mendez;maria gonzalez;ana tapia;ana rojas;elena vidal;ana tapia;diego iturra;elena rojas";13800000;6900000;6900000
506;"cena de gala benefica";2025-12-05;2026-02-02;saloneventos4;providencia;empresa;76000337-9;"vertice exportadora spa";19391236-2;"eulogio ubilla calderon";directora;"lucas perez;camila perez;elena contreras;antonella gonzalez;lucas mendez;diego lagos;lucas gonzalez;ana tapia;lucas silva;luis iturra;maria iturra;camila vidal;maria silva;antonella contreras;pablo rojas;ana silva;ana lagos;sofia perez;pablo mendez;sofia perez;sofia vidal;elena gonzalez;ana lagos;elena vidal;ana rojas;luis gonzalez;luis contreras;ana iturra;diego silva;lucas rojas;pablo vidal;pablo contreras;pedro silva;pablo rojas;elena gonzalez;luis iturra;camila silva;pedro lagos;camila rojas;pedro perez;maria rojas;diego silva;antonella mendez;pablo contreras;antonella silva";27200000;13600000;13600000
507;"presentacion de resultados";2025-12-24;2026-02-12;saloneventos2;"santiago centro";empresa;76000338-7;"horizonte exportadora spa";18340571-3;"demetria mondaca benavides";gerente;"maria vidal;pedro silva;maria gonzalez;ana gonzalez;sofia silva;lucas tapia;ana silva;maria gonzalez;sofia contreras;maria gonzalez;antonella silva;diego silva;antonella vidal;lucas vidal;pedro perez;elena rojas;sofia tapia;elena contreras;pedro iturra;maria gonzalez;camila iturra;lucas iturra;elena gonzalez;camila iturra;lucas lagos;diego mendez;antonella silva;luis gonzalez;luis tapia;diego contreras;antonella lagos;ana silva;luis lagos;diego iturra;juan perez;antonella lagos;antonella perez;pedro rojas;diego perez;sofia gonzalez;sofia contreras;juan gonzalez;camila silva;pablo perez;lucas vidal";18600000;9300000;9300000
508;"workshop de liderazgo";2025-09-17;2026-02-03;saloneventos1;"santa cruz";empresa;76000339-5;"punto exportadora spa";20469276-9;"bernarda ubilla duarte";coach;"juan vidal;sofia mendez;diego tapia;elena lagos;elena gonzalez;antonella iturra;elena tapia;luis contreras;diego silva;elena tapia;sofia contreras;antonella mendez;sofia contreras;diego silva;ana gonzalez;elena perez;antonella tapia;ana rojas;camila contreras;luis vidal;elena iturra;diego contreras;pedro silva;pedro iturra;elena gonzalez;sofia silva;sofia silva;elena rojas;maria silva;pablo mendez;juan silva;diego perez;juan perez;juan contreras;pedro gonzalez;diego mendez;antonella perez;diego perez;camila perez;pedro iturra;luis silva;luis mendez;maria iturra;lucas mendez;camila perez";11900000;5950000;5950000
509;"cena de gala aniversario";2025-09-12;2026-02-26;saloneventos3;"santa cruz";empresa;76000340-9;"andes logistica spa";22640625-5;"eulogio estay arancibia";"relaciones publicas";"maria silva;lucas gonzalez;sofia perez;pedro rojas;diego tapia;lucas mendez;elena silva;elena silva;pedro lagos;pablo vidal;pablo silva;elena rojas;juan contreras;diego gonzalez;sofia gonzalez;pedro silva;pablo vidal;juan perez;maria iturra;luis rojas;maria silva;sofia mendez;luis rojas;elena silva;camila tapia;antonella rojas;ana lagos;lucas lagos;pablo lagos;pedro tapia;pedro rojas;lucas iturra;lucas gonzalez;maria mendez;juan vidal;maria mendez;diego mendez;sofia tapia;pedro perez;luis lagos;maria perez;juan rojas;antonella contreras;pablo contreras;maria contreras";29400000;14700000;14700000
510;"jornada deportiva";2026-01-06;2026-08-15;saloneventos4;"santiago centro";empresa;76000341-7;"pacifico logistica spa";22247803-0;"filomena ubilla mondaca";capitan;"juan silva;elena iturra;diego tapia;pablo vidal;luis iturra;pedro perez;maria gonzalez;juan vidal;elena contreras;ana silva;maria tapia;antonella mendez;luis lagos;juan mendez;juan lagos;lucas iturra;lucas contreras;juan iturra;elena iturra;antonella mendez;luis rojas;pablo gonzalez;diego iturra;camila lagos;lucas rojas;juan silva;lucas iturra;luis tapia;elena perez;luis tapia;pablo gonzalez;diego tapia;lucas iturra;camila gonzalez;ana tapia;ana lagos;luis gonzalez;ana tapia;juan contreras;maria perez;sofia silva;lucas mendez;antonella contreras;pablo tapia;lucas lagos";8200000;4100000;
511;"exposicion de pintura";2025-11-21;2026-02-04;saloneventos3;"la florida";empresa;76000342-5;"patagonia logistica spa";17022579-1;"filomena mondaca estay";curadora;"maria lagos;antonella silva;antonella lagos;ana rojas;lucas tapia;diego contreras;juan lagos;camila rojas;pablo rojas;pedro silva;luis contreras;diego silva;pedro vidal;antonella silva;pablo tapia;maria perez;pedro lagos;camila iturra;pablo mendez;camila gonzalez;juan gonzalez;pablo silva;lucas tapia;lucas contreras;camila rojas;lucas contreras;camila perez;sofia lagos;juan silva;elena mendez;antonella tapia;antonella gonzalez;diego mendez;ana vidal;elena perez;pedro contreras;juan mendez;sofia tapia;pablo silva;antonella tapia;luis gonzalez;pablo contreras;lucas perez;sofia mendez;juan gonzalez";16700000;8350000;8350000
512;"simposio de mineria";2025-12-08;2026-02-17;saloneventos2;"santa cruz";empresa;76000343-3;"mapocho logistica spa";24518889-7;"herminda ubilla estay";gerente;"diego silva;diego mendez;lucas mendez;maria rojas;pedro rojas;maria iturra;camila lagos;juan perez;pedro contreras;sofia silva;maria iturra;pablo contreras;luis gonzalez;ana perez;diego lagos;pedro rojas;pablo rojas;juan tapia;sofia mendez;lucas gonzalez;ana lagos;luis iturra;sofia iturra;diego perez;antonella iturra;maria silva;pablo iturra;juan gonzalez;juan iturra;lucas rojas;ana mendez;luis mendez;maria lagos;pedro perez;maria rojas;luis mendez;camila mendez;pedro perez;sofia lagos;antonella tapia;juan tapia;sofia contreras;pablo iturra;sofia vidal;lucas silva";28500000;14250000;14250000
513;"taller de manualidades";2026-01-08;2026-02-19;saloneventos4;"santa cruz";persona;18908540-0;"casimiro calderon benavides";;;profesor;"luis contreras;elena mendez;elena mendez;elena iturra;diego rojas;pedro perez;lucas iturra;maria contreras;juan perez;lucas mendez;maria perez;ana lagos;antonella gonzalez;maria perez;sofia gonzalez;lucas lagos;antonella mendez;elena iturra;juan vidal;antonella tapia;pablo rojas;sofia gonzalez;pedro silva;elena perez;juan lagos;sofia iturra;pedro contreras;maria rojas;pedro silva;luis lagos;camila perez;pablo silva;diego mendez;pablo perez;maria mendez;lucas mendez;sofia silva;pedro rojas;lucas vidal;pedro lagos;luis silva;maria silva;luis mendez;luis iturra;lucas perez";5800000;2900000;2900000
514;"fiesta de cumpleanos";2025-08-26;2026-02-04;saloneventos4;"la florida";persona;13098916-0;"demetria duarte ubilla";;;productor;"diego silva;juan gonzalez;ana perez;diego silva;antonella lagos;pablo silva;camila gonzalez;pedro lagos;pedro iturra;ana lagos;diego iturra;antonella iturra;juan perez;maria iturra;antonella rojas;ana contreras;elena tapia;ana tapia;luis silva;lucas perez;juan iturra;pablo silva;antonella mendez;elena gonzalez;sofia rojas;pedro silva;elena gonzalez;ana gonzalez;diego mendez;diego tapia;luis gonzalez;antonella perez;ana gonzalez;luis mendez;elena perez;elena rojas;maria silva;juan contreras;antonella tapia;maria tapia;juan contreras;lucas silva;lucas contreras;sofia vidal;juan perez";8400000;4200000;4200000
515;"lanzamiento de libro";2026-01-12;2026-02-12;saloneventos2;"la florida";empresa;76000344-1;"cordillera logistica spa";19534909-6;"filomena arancibia calderon";escritor;"sofia gonzalez;maria perez;lucas silva;lucas perez;pedro mendez;lucas gonzalez;camila gonzalez;elena iturra;antonella vidal;pedro rojas;pedro mendez;maria rojas;diego gonzalez;luis rojas;diego contreras;juan rojas;sofia lagos;lucas perez;maria iturra;elena rojas;juan perez;juan gonzalez;maria perez;juan perez;ana rojas;camila lagos;luis vidal;pedro contreras;sofia gonzalez;ana lagos;luis iturra;juan gonzalez;antonella contreras;diego tapia;sofia contreras;pedro mendez;lucas mendez;pedro gonzalez;ana rojas;pedro tapia;juan lagos;sofia mendez;camila gonzalez;elena lagos;pedro mendez";6900000;3450000;3450000
516;"asamblea de propietarios";2026-01-25;2026-02-27;saloneventos3;"santa cruz";empresa;76000345-k;"norte logistica spa";14129835-6;"aurelio ubilla ubilla";presidente;"elena lagos;sofia tapia;elena lagos;ana tapia;sofia mendez;camila gonzalez;elena perez;ana contreras;lucas vidal;ana vidal;elena lagos;camila vidal;luis tapia;antonella silva;juan perez;ana contreras;antonella vidal;pablo mendez;antonella vidal;lucas iturra;sofia lagos;juan tapia;camila perez;juan tapia;ana lagos;sofia mendez;juan vidal;antonella lagos;luis perez;antonella tapia;sofia perez;juan gonzalez;camila vidal;lucas lagos;luis iturra;maria tapia;maria gonzalez;sofia silva;juan tapia;lucas rojas;pedro mendez;juan perez;lucas perez;pablo perez;elena vidal";5200000;2600000;2600000
517;"charla de tecnologia";2025-10-11;2026-02-21;saloneventos3;"santa cruz";empresa;76000346-8;"sur logistica spa";24630275-8;"gumersindo ubilla duarte";analista;"maria contreras;diego iturra;sofia contreras;elena tapia;maria tapia;maria contreras;lucas mendez;ana rojas;luis mendez;pedro contreras;elena iturra;pedro perez;pablo tapia;camila iturra;lucas iturra;ana mendez;pedro perez;antonella perez;maria perez;ana iturra;sofia silva;lucas iturra;ana perez;camila vidal;luis vidal;elena gonzalez;pedro vidal;luis contreras;lucas perez;juan iturra;pedro vidal;camila lagos;sofia tapia;pedro gonzalez;maria contreras;diego gonzalez;luis tapia;camila silva;antonella mendez;juan iturra;diego contreras;luis iturra;antonella lagos;diego gonzalez;antonella contreras";12400000;6200000;6200000
518;"recital musical";2025-09-12;2026-02-25;saloneventos3;providencia;empresa;76000347-6;"litoral logistica spa";24028554-1;"herminda estay arancibia";director;"luis mendez;pablo tapia;diego contreras;pedro tapia;lucas mendez;sofia gonzalez;pedro lagos;antonella perez;maria iturra;luis contreras;pablo tapia;antonella mendez;antonella lagos;ana mendez;pablo perez;sofia iturra;camila iturra;sofia silva;elena contreras;diego silva;maria lagos;ana perez;antonella gonzalez;sofia silva;sofia gonzalez;maria rojas;maria tapia;pablo gonzalez;pedro tapia;pedro rojas;pablo contreras;elena perez;pablo tapia;diego contreras;maria vidal;juan vidal;sofia gonzalez;elena rojas;maria mendez;diego perez;diego rojas;diego silva;elena silva;luis tapia;elena iturra";15900000;7950000;7950000
519;"gala de fin de ano";2025-11-02;2026-02-26;saloneventos3;"santiago centro";empresa;76000348-4;"aconcagua logistica spa";16508031-9;"casimiro calderon ubilla";gerente;"ana tapia;diego perez;luis lagos;pablo perez;elena mendez;pedro contreras;sofia lagos;maria lagos;lucas lagos;lucas silva;antonella contreras;lucas gonzalez;elena rojas;ana lagos;pedro gonzalez;ana gonzalez;juan tapia;maria lagos;lucas rojas;pablo iturra;antonella rojas;pablo iturra;elena contreras;ana lagos;sofia vidal;lucas silva;ana mendez;ana iturra;diego contreras;pedro tapia;camila silva;diego rojas;luis vidal;antonella tapia;camila vidal;ana perez;elena tapia;pedro gonzalez;juan iturra;sofia perez;camila iturra;antonella mendez;luis gonzalez;elena silva;antonella gonzalez";28600000;14300000;14300000
521;"lanzamiento de startup";2025-11-02;2026-02-27;saloneventos3;"la florida";empresa;76000349-2;"austral logistica spa";20266570-5;"aurelio duarte benavides";ceo;"lucas vidal;juan contreras;sofia iturra;maria lagos;pablo perez;pedro perez;maria mendez;juan tapia;maria silva;diego silva;elena silva;pedro contreras;pablo iturra;lucas lagos;sofia mendez;antonella iturra;antonella rojas;maria silva;elena perez;pedro lagos;camila mendez;pablo iturra;maria lagos;ana mendez;antonella contreras;ana silva;elena gonzalez;pablo tapia;pedro contreras;juan mendez;ana mendez;juan silva;ana silva;juan silva;diego vidal;ana perez;elena rojas;pablo gonzalez;elena tapia;elena iturra;juan mendez;juan tapia;camila tapia;maria rojas;elena lagos";21500000;10750000;10750000
523;"evento corporativo";2026-02-06;2026-02-25;saloneventos2;"santa cruz";empresa;76000350-6;"cumbre logistica spa";19107922-1;"gumersindo mondaca mondaca";director;"elena gonzalez;juan contreras;pablo perez;ana tapia;lucas gonzalez;antonella gonzalez;maria lagos;camila rojas;juan gonzalez;lucas contreras;camila gonzalez;pedro perez;elena lagos;pablo gonzalez;sofia contreras;camila mendez;pedro rojas;lucas tapia;camila iturra;juan contreras;sofia perez;ana iturra;diego iturra;diego silva;juan iturra;pablo gonzalez;pedro lagos;pedro contreras;juan contreras;pablo iturra;diego silva;ana vidal;lucas vidal;maria silva;elena vidal;pablo perez;camila rojas;maria mendez;diego lagos;pedro tapia;elena perez;juan vidal;juan lagos;pablo perez;lucas vidal";23400000;11700000;11700000
524;"cena de navidad anticipada";2025-11-03;2026-02-25;saloneventos4;"santa cruz";empresa;76000351-4;"valle logistica spa";17399552-0;"bernarda arancibia duarte";productora;"sofia rojas;juan rojas;pedro contreras;ana gonzalez;lucas vidal;pedro lagos;camila gonzalez;antonella silva;diego perez;elena contreras;sofia mendez;elena perez;pablo lagos;camila rojas;ana iturra;sofia gonzalez;lucas silva;diego lagos;ana vidal;camila mendez;camila mendez;juan perez;camila iturra;juan gonzalez;sofia contreras;diego contreras;pablo silva;pedro mendez;maria perez;lucas contreras;camila perez;ana mendez;juan gonzalez;pablo perez;ana tapia;lucas gonzalez;antonella rojas;sofia tapia;antonella lagos;ana rojas;ana contreras;lucas gonzalez;maria rojas;pedro contreras;pablo gonzalez";20500000;10250000;10250000
525;"bautizo familiar";2025-10-04;2026-02-10;saloneventos3;"santa cruz";persona;10543062-0;"casimiro calderon ubilla";;;coordinadora;"juan lagos;maria contreras;maria gonzalez;diego mendez;lucas gonzalez;maria iturra;luis contreras;antonella lagos;ana silva;diego silva;diego contreras;antonella vidal;pablo rojas;luis iturra;antonella rojas;juan silva;ana gonzalez;sofia silva;ana gonzalez;luis perez;maria mendez;ana gonzalez;camila iturra;pedro perez;pedro lagos;diego perez;luis lagos;sofia mendez;pablo vidal;sofia mendez;sofia vidal;pablo vidal;lucas gonzalez;maria rojas;pablo contreras;pablo vidal;pablo mendez;diego iturra;diego iturra;diego lagos;sofia mendez;maria tapia;pablo silva;maria mendez;lucas iturra";6800000;3400000;3400000
526;"matrimonio civil";2025-11-22;2026-02-18;saloneventos4;"la florida";persona;21959194-2;"bernarda mondaca mondaca";;;planificador;"ana rojas;juan gonzalez;antonella gonzalez;juan iturra;sofia gonzalez;luis vidal;sofia silva;elena contreras;pablo contreras;juan contreras;camila silva;pablo lagos;sofia gonzalez;antonella silva;pedro lagos;maria perez;diego lagos;diego lagos;maria iturra;pedro perez;luis gonzalez;pablo vidal;lucas perez;antonella gonzalez;elena rojas;camila rojas;antonella lagos;diego iturra;juan rojas;luis tapia;pablo vidal;ana iturra;juan tapia;juan mendez;luis vidal;camila silva;camila vidal;elena contreras;lucas lagos;maria lagos;elena vidal;ana perez;maria perez;elena perez;ana rojas";22000000;11000000;11000000
527;"almuerzo de socios";2025-11-09;2026-02-19;saloneventos2;providencia;empresa;76000352-2;"rio logistica spa";16624912-0;"gumersindo estay calderon";director;"ana gonzalez;ana gonzalez;camila vidal;lucas vidal;juan iturra;elena tapia;juan contreras;sofia gonzalez;sofia vidal;luis perez;juan gonzalez;ana rojas;juan gonzalez;juan lagos;sofia iturra;lucas mendez;camila perez;camila perez;pedro gonzalez;lucas rojas;pedro perez;pablo vidal;antonella contreras;ana tapia;luis mendez;pedro vidal;maria vidal;elena gonzalez;pedro vidal;pedro perez;luis silva;pablo vidal;maria vidal;elena mendez;lucas mendez;diego lagos;lucas silva;antonella vidal;maria vidal;diego contreras;elena iturra;elena tapia;pablo rojas;maria perez;maria gonzalez";15200000;7600000;7600000
528;"seminario academico";2026-01-03;2026-02-03;saloneventos1;providencia;empresa;76000353-0;"bosque logistica spa";10993461-5;"herminda arancibia arancibia";decana;"elena contreras;camila iturra;ana mendez;elena vidal;lucas tapia;camila mendez;lucas silva;elena tapia;elena vidal;elena silva;lucas lagos;diego lagos;lucas silva;diego mendez;elena gonzalez;camila vidal;luis silva;diego contreras;luis vidal;sofia contreras;antonella perez;sofia iturra;luis tapia;pedro contreras;maria iturra;elena lagos;luis tapia;pablo contreras;diego mendez;sofia iturra;diego rojas;juan gonzalez;sofia tapia;elena perez;pablo contreras;maria perez;elena rojas;luis vidal;pablo gonzalez;pedro iturra;pablo contreras;maria silva;diego silva;ana rojas;pedro contreras";12800000;6400000;6400000
529;"coctel institucional";2025-12-18;2026-02-22;saloneventos1;providencia;empresa;76000354-9;"altos logistica spa";23288914-4;"aurelio olavarria duarte";presidente;"antonella tapia;lucas vidal;sofia perez;pablo rojas;luis vidal;antonella rojas;pedro perez;elena vidal;pedro silva;sofia perez;pedro mendez;lucas mendez;pedro lagos;ana tapia;antonella lagos;diego iturra;pablo lagos;luis contreras;sofia mendez;sofia contreras;sofia gonzalez;juan gonzalez;diego perez;sofia mendez;lucas silva;luis vidal;camila silva;juan rojas;sofia iturra;sofia gonzalez;pedro contreras;sofia vidal;elena lagos;lucas iturra;antonella perez;elena vidal;sofia gonzalez;ana vidal;elena lagos;diego silva;luis lagos;pablo mendez;antonella mendez;antonella lagos;antonella iturra";16400000;8200000;8200000
530;"lanzamiento de proyecto";2025-09-25;2026-02-26;saloneventos3;providencia;empresa;76000355-7;"nova logistica spa";21840149-k;"filomena calderon arancibia";"jefe proyecto";"camila iturra;diego perez;ana tapia;lucas vidal;camila mendez;sofia tapia;juan gonzalez;pablo rojas;ana silva;ana tapia;camila mendez;sofia tapia;juan tapia;juan rojas;camila silva;pedro contreras;juan vidal;elena perez;maria vidal;pablo tapia;camila silva;diego mendez;maria mendez;juan mendez;camila perez;antonella tapia;pedro silva;lucas tapia;diego tapia;diego lagos;lucas rojas;elena tapia;camila silva;juan tapia;ana gonzalez;ana iturra;ana rojas;juan perez;pedro gonzalez;sofia contreras;antonella mendez;elena lagos;ana iturra;sofia iturra;juan lagos";21500000;10750000;10750000
