codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
RES-01150;2025-06-13;"2025-06-13 15:00";"2025-06-13 16:00";cancelada;22863706-8;"luis contreras";si;"salon eventos 2";"la florida";100000;0;;2025-06-11
RES-01152;2025-12-16;"2025-12-16 10:00";"2025-12-16 11:00";ejecutada;7106046-2;"maria gonzalez";si;"salon eventos 1";"la florida";100000;100000;tarjeta;2025-12-12
RES-01154;2025-04-04;"2025-04-04 19:00";"2025-04-04 20:00";reservada;17674128-7;"pedro rojas";no;"salon eventos 1";providencia;100000;0;;2025-04-03
RES-01155;2026-06-22;"2026-06-24 12:00";"2026-06-28 12:00";reservada;11121655-k;juan;no;"cabana 4";"la florida";480000;0;;2025-11-07
RES-01158;2025-04-10;"2025-04-10 20:00";"2025-04-10 21:00";reservada;19631766-k;"maria gonzalez";no;"cancha padel techada";"la florida";35000;0;;2025-04-10
RES-01159;2025-11-11;"2025-11-11 17:00";"2025-11-11 18:00";ejecutada;23302730-8;"maria gonzalez";no;"cancha basquetbol aire libre";"la florida";25000;25000;efectivo;2025-11-11
RES-01160;2025-05-01;"2025-05-01 09:00";"2025-05-01 10:00";reservada;22966221-k;"maria gonzalez";no;"salon eventos 4";providencia;100000;0;;2025-04-30
RES-01161;2025-09-08;"2025-09-08 20:00";"2025-09-08 21:00";reservada;7735551-0;"ana silva";si;"cancha tenis techada";"santa cruz";35000;0;;2025-09-04
RES-01163;2025-05-09;"2025-05-09 11:00";"2025-05-09 12:00";reservada;9203394-5;"luis contreras";si;"cancha basquetbol aire libre";"santiago centro";25000;0;;2025-05-05
RES-01169;2025-06-01;"2025-06-01 18:00";"2025-06-01 19:00";reservada;24795565-8;"luis contreras";si;"cancha futbolito techada";providencia;35000;0;;2025-06-01
RES-01172;2025-03-07;"2025-03-07 12:00";"2025-03-07 13:00";reservada;24945636-5;"ana silva";si;"restaurant 1";"la florida";30000;0;;2025-03-07
RES-01175;2025-08-05;"2025-08-05 16:00";"2025-08-05 17:00";cancelada;13775714-1;"luis contreras";si;"cancha tenis techada";"santa cruz";35000;0;;2025-07-31
RES-01182;2026-06-15;"2026-06-17 03:30";"2026-06-26 03:30";reservada;6858349-7;"luis contreras";si;"cabana 1";"la florida";1080000;0;;2025-02-14
RES-01188;2025-11-01;"2025-11-01 16:00";"2025-11-01 17:00";cancelada;13203913-5;"maria gonzalez";no;"piscina 1";"santiago centro";20000;0;;2025-10-30
RES-01190;2025-10-13;"2025-10-13 20:00";"2025-10-13 21:00";reservada;7812836-4;"pedro rojas";no;"cancha futbolito aire libre";"santiago centro";25000;0;;2025-10-11
RES-01191;2025-07-15;"2025-07-15 12:00";"2025-07-15 13:00";reservada;10145466-5;"pedro rojas";no;"salon eventos 2";"la florida";100000;0;;2025-07-11
RES-01193;2025-11-07;"2025-11-07 22:00";"2025-11-07 23:00";reservada;13534305-6;"juan perez";no;"salon eventos 3";providencia;100000;0;;2025-11-02
RES-01194;2025-04-05;"2025-04-05 09:00";"2025-04-05 10:00";reservada;7544276-9;"maria gonzalez";si;"cancha futbolito techada";"santa cruz";35000;0;;2025-03-31
RES-01195;2025-05-16;"2025-05-16 14:00";"2025-05-16 15:00";ejecutada;19652678-1;"juan perez";si;"restaurant 1";"la florida";30000;30000;efectivo;2025-05-14
RES-01196;2025-05-04;"2025-05-04 09:00";"2025-05-04 10:00";cancelada;21841410-9;"juan perez";si;"salon eventos 3";"la florida";100000;0;;2025-05-02
RES-01197;2025-12-10;"2025-12-10 20:00";"2025-12-10 21:00";ejecutada;7686256-8;"luis contreras";no;"cancha tenis techada";"santiago centro";35000;35000;transferencia;2025-12-10
RES-01198;2025-11-15;"2025-11-15 22:00";"2025-11-15 23:00";reservada;16848416-k;"ana silva";no;"piscina 1";"santa cruz";20000;0;;2025-11-14
RES-01199;2025-01-17;"2025-01-17 10:00";"2025-01-17 11:00";ejecutada;5643136-5;"juan perez";si;"salon eventos 3";"la florida";100000;100000;tarjeta;2025-01-17
RES-01200;2025-11-10;"2025-11-10 13:00";"2025-11-10 14:00";ejecutada;13288053-0;"luis contreras";si;"cancha futbolito aire libre";"la florida";25000;25000;transferencia;2025-11-05
RES-01201;2025-05-06;"2025-05-06 13:00";"2025-05-06 14:00";cancelada;15345989-4;"pedro rojas";no;"cancha padel aire libre";providencia;25000;0;;2025-05-06
RES-01202;2025-03-19;"2025-03-19 15:00";"2025-03-19 16:00";ejecutada;19484029-2;"luis contreras";si;"cancha basquetbol aire libre";"santa cruz";25000;25000;transferencia;2025-03-14
RES-01203;2025-06-14;"2025-06-14 11:00";"2025-06-14 12:00";cancelada;12353825-0;"ana silva";si;"restaurant 2";"la florida";30000;0;;2025-06-12
RES-01205;2025-02-09;"2025-02-09 08:00";"2025-02-09 09:00";reservada;15505875-7;"pedro rojas";si;"cancha basquetbol aire libre";"la florida";25000;0;;2025-02-06
RES-01208;2025-07-11;"2025-07-11 08:00";"2025-07-11 09:00";reservada;5135966-6;"pedro rojas";no;"restaurant 1";"la florida";30000;0;;2025-07-08
RES-01210;2025-09-16;"2025-09-16 09:00";"2025-09-16 10:00";ejecutada;21821683-8;"maria gonzalez";si;"restaurant 2";providencia;30000;30000;efectivo;2025-09-13
RES-01215;2025-03-18;"2025-03-18 14:00";"2025-03-18 15:00";ejecutada;16741872-4;"maria gonzalez";si;"salon eventos 3";"santa cruz";100000;100000;tarjeta;2025-03-15
RES-01217;2025-10-16;"2025-10-16 15:00";"2025-10-16 16:00";cancelada;15047491-4;"ana silva";si;"cancha futbolito techada";"santiago centro";35000;0;;2025-10-13
RES-01226;2025-01-09;"2025-01-09 17:00";"2025-01-09 18:00";cancelada;23849659-4;"maria gonzalez";si;"cancha tenis aire libre";"santiago centro";25000;0;;2025-01-04
RES-01228;2025-03-15;"2025-03-15 15:00";"2025-03-15 16:00";ejecutada;17275270-5;"pedro rojas";no;"cancha padel techada";"la florida";35000;35000;transferencia;2025-03-14
RES-01234;2025-11-18;"2025-11-18 17:00";"2025-11-18 18:00";reservada;15121060-0;"ana silva";si;"restaurant 1";"santiago centro";30000;0;;2025-11-15
RES-01235;2025-01-13;"2025-01-13 16:00";"2025-01-13 17:00";reservada;23046980-6;"luis contreras";si;"salon eventos 4";"santa cruz";100000;0;;2025-01-11
RES-01241;2025-01-08;"2025-01-08 12:00";"2025-01-08 13:00";cancelada;14150365-0;"juan perez";no;"cancha futbolito aire libre";providencia;25000;0;;2025-01-03
RES-01246;2025-05-12;"2025-05-12 11:00";"2025-05-12 12:00";reservada;19332680-3;"ana silva";si;"restaurant 2";"santiago centro";30000;0;;2025-05-07
RES-01247;2025-10-06;"2025-10-06 18:00";"2025-10-06 19:00";reservada;24427724-1;"maria gonzalez";si;"cancha futbolito aire libre";"santiago centro";25000;0;;2025-10-01
RES-01248;2025-11-04;"2025-11-04 12:00";"2025-11-04 13:00";cancelada;7415624-k;"juan perez";no;"salon eventos 1";"santiago centro";100000;0;;2025-11-02
RES-01255;2025-02-01;"2025-02-01 12:00";"2025-02-01 13:00";cancelada;9381544-0;"pedro rojas";no;"salon eventos 4";providencia;100000;0;;2025-01-27
RES-01258;2025-06-16;"2025-06-16 19:00";"2025-06-16 20:00";cancelada;17263289-0;"juan perez";si;"salon eventos 3";"la florida";100000;0;;2025-06-16
RES-01260;2025-01-07;"2025-01-07 19:00";"2025-01-07 20:00";cancelada;10981983-2;"pedro rojas";no;"salon eventos 4";"santa cruz";100000;0;;2025-01-05
RES-01261;2025-11-06;"2025-11-06 14:00";"2025-11-06 15:00";reservada;19208091-6;"maria gonzalez";no;"cancha basquetbol aire libre";"la florida";25000;0;;2025-11-05
RES-01263;2025-12-20;"2025-12-20 19:00";"2025-12-20 20:00";cancelada;19020373-5;"juan perez";no;"restaurant 1";"santiago centro";30000;0;;2025-12-17
RES-01264;2026-06-30;"2026-07-02 18:30";"2026-07-09 18:30";reservada;16170965-4;"luis contreras";no;"cabana 14";"la florida";840000;840000;;2025-08-10
RES-01265;2025-06-16;"2025-06-16 09:00";"2025-06-16 10:00";cancelada;10527082-8;"ana silva";no;"salon eventos 3";providencia;100000;0;;2025-06-11
RES-01269;2025-05-13;"2025-05-13 11:00";"2025-05-13 12:00";reservada;16408231-8;"juan perez";no;"cancha futbolito techada";"la florida";35000;0;;2025-05-08
RES-01275;2025-08-17;"2025-08-17 16:00";"2025-08-17 17:00";ejecutada;9571085-9;"juan perez";si;"restaurant 2";"santa cruz";30000;30000;efectivo;2025-08-12
RES-01278;2025-06-02;"2025-06-02 08:00";"2025-06-02 09:00";reservada;12275678-5;"juan perez";no;"cancha padel techada";"la florida";35000;0;;2025-06-02
RES-01281;2025-02-01;"2025-02-01 13:00";"2025-02-01 14:00";cancelada;17877832-5;"pedro rojas";no;"cancha padel techada";"la florida";35000;0;;2025-01-30
RES-01282;2025-12-13;"2025-12-13 08:00";"2025-12-13 09:00";reservada;18692916-0;"ana silva";si;"cancha tenis aire libre";"la florida";25000;0;;2025-12-12
RES-01283;2025-01-03;"2025-01-03 20:00";"2025-01-03 21:00";reservada;8923088-8;"pedro rojas";si;"restaurant 2";"santa cruz";30000;0;;2024-12-31
RES-01284;2025-02-11;"2025-02-11 12:00";"2025-02-11 13:00";ejecutada;8084042-k;"maria gonzalez";no;"piscina 1";"santa cruz";20000;20000;transferencia;2025-02-10
RES-01286;2025-04-04;"2025-04-04 17:00";"2025-04-04 18:00";cancelada;5058687-1;"ana silva";si;"salon eventos 1";"la florida";100000;0;;2025-04-02
RES-01292;2025-06-11;"2025-06-11 15:00";"2025-06-11 16:00";reservada;6353165-0;"ana silva";si;"salon eventos 3";"santa cruz";100000;0;;2025-06-11
RES-01294;2025-01-13;"2025-01-13 10:00";"2025-01-13 11:00";reservada;9486514-0;"luis contreras";no;"salon eventos 3";"santiago centro";100000;0;;2025-01-11
RES-01303;2025-10-17;"2025-10-17 14:00";"2025-10-17 15:00";reservada;23491307-7;"maria gonzalez";no;"cancha futbolito aire libre";"santa cruz";25000;0;;2025-10-12
RES-01304;2025-05-16;"2025-05-16 10:00";"2025-05-16 11:00";ejecutada;21351051-7;"ana silva";no;"piscina 2";providencia;20000;20000;transferencia;2025-05-15
RES-01307;2025-12-06;"2025-12-06 14:00";"2025-12-06 15:00";cancelada;8482497-6;"ana silva";no;"cancha basquetbol techada";"la florida";35000;0;;2025-12-01
RES-01309;2025-07-01;"2025-07-01 22:00";"2025-07-01 23:00";cancelada;18776636-2;"pedro rojas";si;"piscina 2";"santiago centro";20000;0;;2025-06-30
RES-01310;2025-07-14;"2025-07-14 10:00";"2025-07-14 11:00";ejecutada;16949644-7;"pedro rojas";no;"restaurant 2";"la florida";30000;30000;transferencia;2025-07-12
RES-01311;2025-11-19;"2025-11-19 12:00";"2025-11-19 13:00";reservada;23684083-7;"pedro rojas";si;"cancha padel techada";"santiago centro";35000;0;;2025-11-16
RES-01315;2025-05-20;"2025-05-20 13:00";"2025-05-20 14:00";cancelada;12651989-3;"luis contreras";si;"cancha tenis aire libre";"santa cruz";25000;0;;2025-05-19
RES-01316;2025-10-11;"2025-10-11 15:00";"2025-10-11 16:00";reservada;19197001-2;"ana silva";si;"cancha futbolito aire libre";providencia;25000;0;;2025-10-09
RES-01319;2025-05-10;"2025-05-10 20:00";"2025-05-10 21:00";ejecutada;15944877-0;"maria gonzalez";si;"salon eventos 2";providencia;100000;100000;tarjeta;2025-05-09
RES-01322;2025-12-08;"2025-12-08 21:00";"2025-12-08 22:00";cancelada;13098747-8;"ana silva";si;"restaurant 1";"santiago centro";30000;0;;2025-12-04
RES-01323;2025-12-02;"2025-12-02 09:00";"2025-12-02 10:00";reservada;7500349-8;"pedro rojas";no;"restaurant 1";providencia;30000;0;;2025-12-02
RES-01324;2025-04-02;"2025-04-02 12:00";"2025-04-02 13:00";ejecutada;7884115-k;"luis contreras";si;"cancha basquetbol aire libre";providencia;25000;25000;efectivo;2025-03-30
RES-01326;2025-08-17;"2025-08-17 19:00";"2025-08-17 20:00";cancelada;19208091-6;maria;no;"salon eventos 1";"santiago centro";100000;0;;2025-08-13
RES-01329;2025-01-02;"2025-01-02 19:00";"2025-01-02 20:00";cancelada;18468277-k;"luis contreras";si;"cancha basquetbol aire libre";"la florida";25000;0;;2024-12-30
RES-01330;2025-01-19;"2025-01-19 12:00";"2025-01-19 13:00";cancelada;15807009-k;"luis contreras";si;"salon eventos 3";"la florida";100000;0;;2025-01-16
RES-01332;2025-02-09;"2025-02-09 21:00";"2025-02-09 22:00";cancelada;13233936-1;"maria gonzalez";si;"salon eventos 4";providencia;100000;0;;2025-02-08
RES-01333;2025-08-08;"2025-08-08 21:00";"2025-08-08 22:00";reservada;5779517-4;"luis contreras";no;"restaurant 2";"la florida";30000;0;;2025-08-08
RES-01339;2025-07-04;"2025-07-04 09:00";"2025-07-04 10:00";ejecutada;16889614-k;"pedro rojas";no;"piscina 1";providencia;20000;20000;transferencia;2025-06-30
RES-01340;2025-06-03;"2025-06-03 09:00";"2025-06-03 10:00";cancelada;9392933-0;"pedro rojas";si;"restaurant 2";"santa cruz";30000;0;;2025-06-03
RES-01342;2025-03-15;"2025-03-15 15:00";"2025-03-15 16:00";reservada;22381571-5;"juan perez";si;"salon eventos 1";providencia;100000;0;;2025-03-10
RES-01345;2025-01-13;"2025-01-13 09:00";"2025-01-13 10:00";ejecutada;6440714-7;"ana silva";no;"cancha tenis aire libre";providencia;25000;25000;efectivo;2025-01-12
RES-01346;2025-01-05;"2025-01-05 14:00";"2025-01-05 15:00";reservada;14294949-0;"ana silva";si;"salon eventos 2";"santiago centro";100000;0;;2025-01-01
RES-01348;2025-02-20;"2025-02-20 19:00";"2025-02-20 20:00";ejecutada;17230874-0;"juan perez";no;"salon eventos 2";"santa cruz";100000;100000;transferencia;2025-02-18
RES-01349;2025-03-07;"2025-03-07 12:00";"2025-03-07 13:00";ejecutada;16887747-1;"luis contreras";no;"cancha tenis aire libre";"la florida";25000;25000;tarjeta;2025-03-06
RES-01356;2025-07-12;"2025-07-12 22:00";"2025-07-12 23:00";ejecutada;16889614-k;"pedro rojas";si;"salon eventos 4";"la florida";100000;100000;transferencia;2025-07-11
RES-01369;2025-03-20;"2025-03-20 16:00";"2025-03-20 17:00";cancelada;10701066-1;"maria gonzalez";si;"restaurant 2";"santiago centro";30000;0;;2025-03-15
RES-01370;2025-01-13;"2025-01-13 19:00";"2025-01-13 20:00";cancelada;24859483-7;"luis contreras";no;"cancha tenis aire libre";"la florida";25000;0;;2025-01-10
RES-01376;2025-09-03;"2025-09-03 15:00";"2025-09-03 16:00";ejecutada;22075434-0;"ana silva";no;"salon eventos 3";providencia;100000;100000;efectivo;2025-08-30
RES-01379;2025-12-05;"2025-12-05 08:00";"2025-12-05 09:00";ejecutada;15694640-0;"maria gonzalez";no;"salon eventos 3";"la florida";100000;100000;tarjeta;2025-12-04
RES-01381;2025-11-10;"2025-11-10 11:00";"2025-11-10 12:00";ejecutada;12192627-k;"pedro rojas";si;"cancha padel aire libre";providencia;25000;25000;tarjeta;2025-11-07
RES-01384;2025-03-01;"2025-03-01 12:00";"2025-03-01 13:00";reservada;13519552-9;"juan perez";si;"piscina 1";"santa cruz";20000;0;;2025-02-25
RES-01388;2025-04-17;"2025-04-17 16:00";"2025-04-17 17:00";cancelada;6614380-5;"luis contreras";no;"salon eventos 3";"santiago centro";100000;0;;2025-04-14
RES-01390;2025-03-01;"2025-03-01 11:00";"2025-03-01 12:00";cancelada;21882154-5;"maria gonzalez";no;"cancha basquetbol techada";"santa cruz";35000;0;;2025-02-25
RES-01392;2025-09-01;"2025-09-01 16:00";"2025-09-01 17:00";reservada;12592948-6;"ana silva";si;"restaurant 2";providencia;30000;0;;2025-08-28
RES-01393;2025-07-16;"2025-07-16 10:00";"2025-07-16 11:00";ejecutada;24256806-0;"pedro rojas";si;"cancha basquetbol aire libre";"santiago centro";25000;25000;efectivo;2025-07-12
RES-01394;2025-10-04;"2025-10-04 09:00";"2025-10-04 10:00";reservada;20609781-7;"pedro rojas";no;"restaurant 2";"la florida";30000;0;;2025-10-04
RES-01400;2025-10-09;"2025-10-09 08:00";"2025-10-09 09:00";cancelada;22329198-8;"luis contreras";no;"salon eventos 2";"la florida";100000;0;;2025-10-05
RES-01403;2025-03-02;"2025-03-02 16:00";"2025-03-02 17:00";reservada;15120266-7;"juan perez";si;"piscina 2";"santa cruz";20000;0;;2025-02-26
RES-01405;2025-07-16;"2025-07-16 14:00";"2025-07-16 15:00";reservada;23369020-1;"ana silva";si;"cancha basquetbol aire libre";"santiago centro";25000;0;;2025-07-16
RES-01412;2025-03-03;"2025-03-03 15:00";"2025-03-03 16:00";ejecutada;21162735-2;"juan perez";si;"salon eventos 1";"la florida";100000;100000;tarjeta;2025-02-27
RES-01413;2025-09-19;"2025-09-19 11:00";"2025-09-19 12:00";cancelada;13006129-k;"pedro rojas";no;"cancha basquetbol techada";providencia;35000;0;;2025-09-18
RES-01415;2025-06-11;"2025-06-11 08:00";"2025-06-11 09:00";cancelada;21178138-6;"ana silva";si;"cancha padel aire libre";"la florida";25000;0;;2025-06-06
RES-01417;2025-07-07;"2025-07-07 14:00";"2025-07-07 15:00";ejecutada;14394380-1;"pedro rojas";no;"cancha tenis techada";"la florida";35000;35000;tarjeta;2025-07-06
RES-01418;2025-11-16;"2025-11-16 17:00";"2025-11-16 18:00";reservada;13014055-6;"maria gonzalez";no;"salon eventos 1";"santiago centro";100000;0;;2025-11-16
RES-01420;2025-04-13;"2025-04-13 19:00";"2025-04-13 20:00";cancelada;23684083-2;"pedro rojas";si;"cancha futbolito aire libre";providencia;25000;0;;2025-04-09
RES-01425;2025-02-03;"2025-02-03 14:00";"2025-02-03 15:00";ejecutada;12341381-4;"luis contreras";si;"salon eventos 3";providencia;100000;100000;transferencia;2025-01-30
RES-01426;2025-04-20;"2025-04-20 10:00";"2025-04-20 11:00";cancelada;17678051-7;"juan perez";si;"cancha basquetbol aire libre";"santa cruz";25000;0;;2025-04-20
RES-01427;2025-12-18;"2025-12-18 08:00";"2025-12-18 09:00";cancelada;8009585-6;"luis contreras";si;"cancha tenis aire libre";providencia;25000;0;;2025-12-13
RES-01428;2025-04-03;"2025-04-03 21:00";"2025-04-03 22:00";reservada;20548964-9;"maria gonzalez";si;"restaurant 1";"santa cruz";30000;0;;2025-04-03
RES-01430;2025-10-08;"2025-10-08 10:00";"2025-10-08 11:00";ejecutada;10679568-1;"luis contreras";si;"cancha tenis aire libre";"santiago centro";25000;25000;transferencia;2025-10-06
RES-01432;2025-11-18;"2025-11-18 15:00";"2025-11-18 16:00";reservada;20666104-6;"juan perez";no;"restaurant 2";"santiago centro";30000;0;;2025-11-17
RES-01433;2025-08-14;"2025-08-14 18:00";"2025-08-14 19:00";reservada;16530236-2;"pedro rojas";si;"salon eventos 3";"santa cruz";100000;0;;2025-08-10
RES-01436;2025-03-17;"2025-03-17 09:00";"2025-03-17 10:00";cancelada;16984924-2;"pedro rojas";si;"cancha futbolito techada";providencia;35000;0;;2025-03-14
RES-01439;2025-07-20;"2025-07-20 22:00";"2025-07-20 23:00";cancelada;21525938-2;"ana silva";no;"cancha padel aire libre";"la florida";25000;0;;2025-07-19
RES-01441;2025-03-03;"2025-03-03 21:00";"2025-03-03 22:00";cancelada;6126625-9;"maria gonzalez";si;"salon eventos 3";"santiago centro";100000;0;;2025-02-27
RES-01442;2025-08-02;"2025-08-02 19:00";"2025-08-02 20:00";cancelada;20394775-5;"pedro rojas";si;"piscina 2";"la florida";20000;0;;2025-07-31
RES-01444;2025-08-02;"2025-08-02 18:00";"2025-08-02 19:00";ejecutada;6436217-8;"pedro rojas";si;"restaurant 2";"la florida";30000;30000;efectivo;2025-08-02
RES-01446;2025-08-02;"2025-08-02 14:00";"2025-08-02 15:00";reservada;17213598-6;"pedro rojas";si;"cancha basquetbol techada";providencia;35000;0;;2025-07-31
RES-01456;2025-08-04;"2025-08-04 11:00";"2025-08-04 12:00";reservada;13761426-k;"maria gonzalez";si;"cancha basquetbol aire libre";"la florida";25000;0;;2025-08-02
RES-01461;2026-07-14;"2026-07-16 14:30";"2026-07-16 15:30";reservada;9680719-8;"ana silva";no;"salon eventos 4";"la florida";100000;0;;2025-02-02
RES-01463;2026-07-14;"2026-07-16 19:30";"2026-07-26 19:30";reservada;11483413-0;"ana silva";no;"cabana 17";"santiago centro";1200000;0;;2025-07-18
RES-01465;2025-05-10;"2025-05-10 11:00";"2025-05-10 12:00";ejecutada;21452115-6;"pedro rojas";no;"cancha padel techada";providencia;35000;35000;transferencia;2025-05-06
RES-01466;2025-11-12;"2025-11-12 16:00";"2025-11-12 17:00";ejecutada;24639890-9;"luis contreras";no;"cancha futbolito aire libre";providencia;25000;25000;efectivo;2025-11-12
RES-01467;2025-06-16;"2025-06-16 20:00";"2025-06-16 21:00";cancelada;17786278-9;"juan perez";no;"cancha basquetbol aire libre";"la florida";25000;0;;2025-06-12
RES-01476;2025-04-03;"2025-04-03 20:00";"2025-04-03 21:00";cancelada;5633053-4;"maria gonzalez";no;"cancha padel aire libre";"santiago centro";25000;0;;2025-03-31
RES-01478;2025-02-06;"2025-02-06 19:00";"2025-02-06 20:00";reservada;9179703-8;"maria gonzalez";no;"salon eventos 2";"santa cruz";100000;0;;2025-02-06
RES-01484;2025-03-15;"2025-03-15 18:00";"2025-03-15 19:00";reservada;5590602-5;"juan perez";no;"cancha basquetbol techada";"santa cruz";35000;0;;2025-03-15
RES-01486;2025-05-03;"2025-05-03 10:00";"2025-05-03 11:00";ejecutada;16054257-8;"luis contreras";si;"restaurant 2";"santa cruz";30000;30000;transferencia;2025-05-02
RES-01488;2025-08-13;"2025-08-13 10:00";"2025-08-13 11:00";ejecutada;6126625-9;"maria gonzalez";no;"salon eventos 4";"santa cruz";100000;100000;tarjeta;2025-08-10
RES-01490;2025-10-07;"2025-10-07 13:00";"2025-10-07 14:00";cancelada;17186404-6;"ana silva";no;"cancha tenis aire libre";"santiago centro";25000;0;;2025-10-07
RES-01493;2025-10-11;"2025-10-11 19:00";"2025-10-11 20:00";reservada;12385234-6;"maria gonzalez";no;"salon eventos 2";"la florida";100000;0;;2025-10-06
RES-01494;2025-05-16;"2025-05-16 22:00";"2025-05-16 23:00";ejecutada;21178138-6;"ana silva";si;"piscina 1";"santa cruz";20000;20000;tarjeta;2025-05-11
RES-01495;2025-11-14;"2025-11-14 10:00";"2025-11-14 11:00";reservada;11219981-0;"pedro rojas";si;"piscina 2";"la florida";20000;0;;2025-11-11
RES-01498;2026-04-29;"2026-05-01 02:30";"2026-05-11 02:30";reservada;22852757-2;"ana silva";no;"cabana 20";providencia;1200000;0;;2025-01-04
RES-01499;2025-10-10;"2025-10-10 15:00";"2025-10-10 16:00";reservada;5149595-0;"maria gonzalez";no;"cancha padel techada";"santiago centro";35000;0;;2025-10-10
RES-01505;2025-01-12;"2025-01-12 15:00";"2025-01-12 16:00";reservada;14586066-0;"ana silva";si;"cancha tenis techada";"santiago centro";35000;0;;2025-01-10
RES-01507;2025-07-20;"2025-07-20 12:00";"2025-07-20 13:00";cancelada;21156024-k;"maria gonzalez";si;"salon eventos 4";"santiago centro";100000;0;;2025-07-17
RES-01512;2025-03-16;"2025-03-16 15:00";"2025-03-16 16:00";reservada;7826282-6;"maria gonzalez";no;"cancha tenis techada";"santiago centro";35000;0;;2025-03-15
RES-01515;2026-05-10;"2026-05-12 13:00";"2026-05-19 13:00";reservada;16253483-1;"maria gonzalez";si;"cabana 8";"santiago centro";840000;0;;2025-07-03
RES-01516;2025-11-01;"2025-11-01 09:00";"2025-11-01 10:00";reservada;16953331-8;"pedro rojas";si;"restaurant 1";"la florida";30000;0;;2025-10-31
RES-01526;2025-01-08;"2025-01-08 16:00";"2025-01-08 17:00";reservada;13015768-8;"pedro rojas";si;"cancha tenis techada";"la florida";35000;0;;2025-01-06
RES-01527;2025-02-02;"2025-02-02 16:00";"2025-02-02 17:00";reservada;12275678-5;"juan perez";no;"cancha basquetbol aire libre";"santiago centro";25000;0;;2025-02-01
RES-01528;2025-07-14;"2025-07-14 18:00";"2025-07-14 19:00";ejecutada;7584304-6;"ana silva";no;"piscina 1";"la florida";20000;20000;transferencia;2025-07-12
RES-01529;2025-04-13;"2025-04-13 18:00";"2025-04-13 19:00";cancelada;17877832-3;"pedro rojas";si;"salon eventos 4";"santa cruz";100000;0;;2025-04-13
RES-01541;2025-12-04;"2025-12-04 09:00";"2025-12-04 10:00";reservada;10698937-0;"pedro rojas";no;"cancha basquetbol aire libre";providencia;25000;0;;2025-12-03
RES-01547;2025-10-02;"2025-10-02 08:00";"2025-10-02 09:00";reservada;10698937-0;"pedro rojas";no;"salon eventos 3";"santa cruz";100000;0;;2025-09-28
RES-01551;2025-08-03;"2025-08-03 13:00";"2025-08-03 14:00";reservada;13792450-1;"juan perez";no;"salon eventos 1";"la florida";100000;0;;2025-07-30
RES-01554;2025-08-16;"2025-08-16 19:00";"2025-08-16 20:00";reservada;16990297-6;"ana silva";si;"cancha padel techada";"santa cruz";35000;0;;2025-08-14
RES-01557;2026-06-22;"2026-06-24 07:00";"2026-06-25 07:00";reservada;17503226-6;"juan perez";si;"cabana 18";"la florida";120000;0;;2025-08-14
RES-01558;2025-02-11;"2025-02-11 11:00";"2025-02-11 12:00";ejecutada;21821683-8;"maria gonzalez";no;"cancha padel techada";"santiago centro";35000;35000;efectivo;2025-02-11
RES-01559;2025-12-06;"2025-12-06 10:00";"2025-12-06 11:00";ejecutada;14952228-k;"juan perez";si;"cancha tenis techada";"santiago centro";35000;35000;efectivo;2025-12-04
RES-01564;2026-06-29;"2026-07-01 12:30";"2026-07-05 12:30";reservada;21162735-2;"juan perez";no;"cabana 17";providencia;480000;0;;2025-12-13
RES-01565;2025-11-11;"2025-11-11 08:00";"2025-11-11 09:00";cancelada;16054257-8;"luis contreras";no;"salon eventos 2";"santiago centro";100000;0;;2025-11-06
RES-01569;2025-01-11;"2025-01-11 20:00";"2025-01-11 21:00";ejecutada;12651989-3;"luis contreras";no;"cancha padel techada";providencia;35000;35000;efectivo;2025-01-09
RES-01573;2025-06-13;"2025-06-13 16:00";"2025-06-13 17:00";reservada;5373421-9;"luis contreras";no;"piscina 1";"santa cruz";20000;0;;2025-06-12
RES-01574;2025-05-11;"2025-05-11 12:00";"2025-05-11 13:00";reservada;13006129-k;"pedro rojas";no;"restaurant 2";"santa cruz";30000;0;;2025-05-09
RES-01575;2025-06-11;"2025-06-11 21:00";"2025-06-11 22:00";cancelada;6126625-9;"maria gonzalez";no;"cancha padel aire libre";"la florida";25000;0;;2025-06-06
RES-01576;2025-01-18;"2025-01-18 18:00";"2025-01-18 19:00";ejecutada;20194778-2;"ana silva";no;"cancha padel aire libre";"santa cruz";25000;25000;tarjeta;2025-01-13
RES-01583;2025-06-12;"2025-06-12 08:00";"2025-06-12 09:00";cancelada;20128868-1;"ana silva";si;"salon eventos 2";"santiago centro";100000;0;;2025-06-10
RES-01587;2025-03-12;"2025-03-12 22:00";"2025-03-12 23:00";cancelada;10698937-0;"pedro rojas";no;"cancha padel techada";"la florida";35000;0;;2025-03-07
RES-01588;2025-08-08;"2025-08-08 19:00";"2025-08-08 20:00";cancelada;11627877-4;"pedro rojas";no;"restaurant 2";"la florida";30000;0;;2025-08-08
RES-01589;2025-06-06;"2025-06-06 14:00";"2025-06-06 15:00";reservada;22108526-4;"ana silva";no;"salon eventos 4";"la florida";100000;0;;2025-06-03
RES-01590;2025-09-01;"2025-09-01 12:00";"2025-09-01 13:00";ejecutada;16972312-5;"juan perez";no;"piscina 1";"santiago centro";20000;20000;transferencia;2025-08-27
