evento_id;nombre_evento;fecha_contratación;fecha_evento;lugar_nombre;sucursal_nombre;tipo_cliente;run_cliente;nombre_cliente;rut_contacto_empresa;nombre_contacto_empresa;cargo_contacto;lista_asistentes;monto_total_evento;monto_pagado_reserva;monto_pagado_ejecucion
492;Desayuno Institucional;16-09-25;21-02-26;SalonEventos1;Santiago Centro;empresa-institucion;76.000.325-5;Norte Exportadora SpA;11146758-7;Filomena Mondaca Arancibia;Gerente;"Luis Silva;Maria Tapia;Luis Contreras;Juan Rojas;Camila Vidal;Elena Silva;Juan Mendez;Pedro Tapia;Pablo Silva;Luis Contreras;Elena Perez;Lucas Mendez;Lucas Silva;Ana Iturra;Lucas Lagos;Diego Silva;Pedro Silva;Luis Contreras;Antonella Rojas;Juan Silva;Pablo Tapia;Diego Silva;Camila Mendez;Elena Silva;Antonella Rojas;Lucas Lagos;Juan Perez;Juan Rojas;Diego Iturra;Maria Silva;Luis Vidal;Camila Contreras;Maria Iturra;Sofia Perez;Luis Mendez;Ana Iturra;Lucas Vidal;Luis Iturra;Pedro Tapia;Maria Mendez;Elena Gonzalez;Camila Perez;Camila Perez;Luis Mendez;Lucas Rojas";6400000;3200000;3200000
493;PresentaciÃ³n Anual;27-01-26;23-02-26;SalonEventos4;Providencia;empresa-institucion;76.000.326-3;Sur Exportadora SpA;15231567-8;Filomena Duarte Arancibia;Director;"Diego Silva;Diego Vidal;Maria Rojas;Elena Rojas;Juan Gonzalez;Luis Gonzalez;Antonella Tapia;Pedro Perez;Pedro Perez;Pablo Silva;Elena Gonzalez;Pedro Lagos;Camila Rojas;Diego Lagos;Ana Iturra;Pablo Mendez;Ana Iturra;Lucas Silva;Pedro Rojas;Ana Mendez;Sofia Perez;Pablo Iturra;Sofia Vidal;Ana Vidal;Ana Lagos;Diego Perez;Sofia Contreras;Maria Contreras;Diego Iturra;Pedro Contreras;Ana Vidal;Antonella Lagos;Luis Vidal;Luis Silva;Camila Perez;Pedro Vidal;Sofia Perez;Pedro Tapia;Luis Silva;Pablo Lagos;Sofia Silva;Sofia Rojas;Ana Contreras;Pablo Lagos;Ana Iturra";30000000;15000000;15000000
494;Gala de Primavera;16-09-25;21-02-26;SalonEventos1;Santa Cruz;empresa-institucion;76.000.327-1;Litoral Exportadora SpA;18100519-K;Gumersindo Estay Mondaca;Sommelier;"Pedro Silva;Pablo Vidal;Ana Silva;Lucas Contreras;Juan Contreras;Luis Silva;Juan Vidal;Camila Lagos;Luis Iturra;Elena Contreras;Pedro Gonzalez;Ana Gonzalez;Luis Contreras;Camila Mendez;Camila Rojas;Pedro Contreras;Elena Contreras;Ana Contreras;Antonella Gonzalez;Maria Vidal;Maria Perez;Lucas Gonzalez;Maria Perez;Diego Gonzalez;Lucas Lagos;Diego Mendez;Diego Tapia;Camila Tapia;Sofia Rojas;Sofia Tapia;Camila Perez;Elena Vidal;Diego Mendez;Maria Vidal;Elena Mendez;Lucas Iturra;Sofia Iturra;Pablo Iturra;Maria Perez;Antonella Gonzalez;Camila Perez;Lucas Rojas;Antonella Rojas;Luis Silva;Elena Contreras";22000000;11000000;11000000
495;Encuentro AcadÃ©mico;28-01-26;26-02-26;SalonEventos2;Providencia;empresa-institucion;76.000.328-K;Aconcagua Exportadora SpA;18412364-9;Filomena Olavarría Estay;Coordinador;"Lucas Perez;Lucas Gonzalez;Maria Contreras;Sofia Tapia;Luis Mendez;Pablo Vidal;Antonella Tapia;Lucas Mendez;Pablo Gonzalez;Sofia Iturra;Sofia Tapia;Pedro Iturra;Juan Perez;Ana Lagos;Elena Silva;Elena Tapia;Maria Mendez;Ana Vidal;Ana Vidal;Juan Silva;Antonella Mendez;Lucas Lagos;Elena Contreras;Ana Perez;Sofia Contreras;Camila Mendez;Pablo Iturra;Ana Gonzalez;Ana Perez;Lucas Gonzalez;Antonella Tapia;Lucas Rojas;Lucas Mendez;Ana Tapia;Ana Silva;Camila Iturra;Antonella Tapia;Sofia Vidal;Luis Gonzalez;Ana Iturra;Sofia Lagos;Antonella Vidal;Antonella Mendez;Antonella Mendez;Pablo Contreras";14500000;7250000;7250000
496;Fiesta de Gala Anual;18-11-25;11-02-26;SalonEventos4;La Florida;empresa-institucion;76.000.329-8;Austral Exportadora SpA;18281130-0;Herminda Benavides Calderon;Productora;"Maria Perez;Pablo Silva;Elena Tapia;Luis Tapia;Pablo Vidal;Juan Vidal;Camila Rojas;Pablo Contreras;Pablo Mendez;Pedro Silva;Pedro Rojas;Pablo Tapia;Ana Iturra;Ana Rojas;Juan Tapia;Antonella Gonzalez;Camila Lagos;Ana Gonzalez;Antonella Tapia;Lucas Iturra;Antonella Rojas;Pedro Perez;Antonella Mendez;Pedro Tapia;Sofia Lagos;Elena Perez;Ana Tapia;Lucas Vidal;Pedro Gonzalez;Maria Silva;Camila Mendez;Pablo Lagos;Pablo Lagos;Antonella Contreras;Juan Vidal;Camila Rojas;Elena Perez;Antonella Silva;Maria Iturra;Lucas Silva;Juan Gonzalez;Antonella Lagos;Pablo Rojas;Lucas Perez;Pablo Lagos";28600000;14300000;14300000
497;Almuerzo Ejecutivo;03-12-25;03-02-26;SalonEventos3;Santa Cruz;empresa-institucion;76.000.330-1;Cumbre Exportadora SpA;14143535-3;Demetria Duarte Benavides;Director;"Lucas Vidal;Camila Silva;Pablo Contreras;Lucas Rojas;Pedro Rojas;Pedro Gonzalez;Juan Rojas;Juan Gonzalez;Sofia Gonzalez;Sofia Mendez;Sofia Tapia;Juan Tapia;Juan Gonzalez;Sofia Silva;Maria Contreras;Sofia Tapia;Pedro Perez;Maria Tapia;Diego Iturra;Juan Iturra;Sofia Perez;Luis Rojas;Pedro Lagos;Camila Lagos;Diego Perez;Elena Contreras;Sofia Iturra;Pablo Tapia;Maria Rojas;Pedro Rojas;Diego Rojas;Diego Gonzalez;Lucas Rojas;Camila Vidal;Juan Gonzalez;Lucas Contreras;Ana Perez;Elena Rojas;Lucas Vidal;Juan Vidal;Diego Gonzalez;Ana Mendez;Luis Silva;Lucas Perez;Maria Lagos";11200000;5600000;5600000
498;Taller de Arte Moderno;25-12-25;24-02-26;SalonEventos4;La Florida;persona;16680688-7;Herminda Arancibia Mondaca;;;Instructor;"Pablo Silva;Ana Lagos;Luis Contreras;Pablo Lagos;Antonella Silva;Sofia Lagos;Juan Tapia;Juan Silva;Sofia Perez;Camila Perez;Pablo Vidal;Diego Perez;Diego Contreras;Lucas Perez;Ana Lagos;Elena Rojas;Sofia Vidal;Lucas Contreras;Camila Contreras;Ana Tapia;Maria Mendez;Elena Rojas;Maria Iturra;Maria Silva;Juan Contreras;Elena Contreras;Juan Vidal;Camila Mendez;Maria Contreras;Pedro Rojas;Lucas Vidal;Camila Mendez;Lucas Lagos;Diego Gonzalez;Pablo Silva;Sofia Lagos;Elena Mendez;Elena Lagos;Pablo Tapia;Diego Vidal;Pedro Mendez;Ana Gonzalez;Juan Contreras;Sofia Lagos;Luis Perez";7400000;3700000;3700000
499;Seminario JurÃ­dico;25-11-25;12-02-26;SalonEventos4;Santiago Centro;empresa-institucion;76.000.331-K;Valle Exportadora SpA;10855836-9;Casimiro Duarte Olavarría;Socio;"Lucas Mendez;Ana Rojas;Ana Gonzalez;Diego Perez;Sofia Tapia;Lucas Vidal;Elena Gonzalez;Luis Vidal;Lucas Iturra;Luis Rojas;Pedro Silva;Diego Gonzalez;Ana Contreras;Elena Silva;Ana Contreras;Pablo Mendez;Lucas Mendez;Lucas Perez;Pedro Vidal;Camila Lagos;Diego Iturra;Elena Gonzalez;Pedro Perez;Sofia Perez;Juan Iturra;Pedro Contreras;Camila Gonzalez;Sofia Gonzalez;Pablo Vidal;Ana Vidal;Luis Iturra;Elena Mendez;Luis Tapia;Camila Gonzalez;Elena Iturra;Juan Lagos;Luis Gonzalez;Pedro Perez;Pablo Tapia;Pedro Iturra;Luis Silva;Luis Perez;Lucas Vidal;Maria Vidal;Sofia Vidal";18900000;9450000;9450000
500;Congreso de Salud;14-12-25;18-02-26;SalonEventos3;La Florida;empresa-institucion;76.000.332-8;Río Exportadora SpA;22034405-3;Filomena Olavarría Duarte;Coordinadora;"Sofia Silva;Elena Lagos;Luis Rojas;Lucas Rojas;Luis Tapia;Diego Lagos;Diego Rojas;Luis Perez;Ana Lagos;Antonella Iturra;Maria Tapia;Juan Vidal;Pablo Mendez;Diego Tapia;Lucas Lagos;Antonella Silva;Luis Perez;Ana Rojas;Sofia Mendez;Ana Lagos;Maria Vidal;Maria Perez;Antonella Contreras;Pablo Rojas;Pablo Silva;Pablo Rojas;Maria Mendez;Pedro Vidal;Pedro Iturra;Maria Lagos;Diego Silva;Diego Vidal;Antonella Silva;Maria Tapia;Maria Iturra;Camila Vidal;Diego Gonzalez;Diego Lagos;Lucas Tapia;Luis Gonzalez;Camila Silva;Ana Perez;Sofia Perez;Camila Iturra;Luis Mendez";29800000;14900000;14900000
501;Fiesta de Verano;09-01-26;06-02-26;SalonEventos4;La Florida;socio;24692054-0;;;;Productor;"Maria Mendez;Antonella Silva;Ana Perez;Luis Silva;Elena Iturra;Elena Gonzalez;Camila Lagos;Antonella Lagos;Juan Rojas;Juan Vidal;Pablo Iturra;Camila Tapia;Pablo Perez;Pablo Lagos;Sofia Contreras;Diego Iturra;Pedro Perez;Pedro Tapia;Camila Tapia;Ana Gonzalez;Sofia Rojas;Lucas Lagos;Juan Silva;Maria Mendez;Luis Iturra;Antonella Perez;Antonella Mendez;Antonella Lagos;Maria Tapia;Elena Rojas;Luis Silva;Pablo Rojas;Diego Perez;Camila Rojas;Juan Rojas;Juan Lagos;Maria Rojas;Elena Iturra;Antonella Iturra;Luis Iturra;Pedro Iturra;Camila Rojas;Pablo Gonzalez;Ana Iturra;Diego Perez";24500000;12250000;12250000
502;Cocktail de Negocios;21-11-25;03-02-26;SalonEventos2;Providencia;empresa-institucion;76.000.333-6;Bosque Exportadora SpA;20531441-5;Aurelio Arancibia Olavarría;Analista;"Ana Contreras;Diego Mendez;Elena Silva;Juan Mendez;Juan Vidal;Pablo Rojas;Luis Perez;Maria Vidal;Lucas Vidal;Elena Iturra;Sofia Tapia;Camila Tapia;Pedro Perez;Antonella Gonzalez;Sofia Vidal;Antonella Lagos;Elena Lagos;Pablo Gonzalez;Luis Mendez;Lucas Contreras;Luis Gonzalez;Elena Silva;Elena Tapia;Juan Silva;Pedro Lagos;Juan Rojas;Luis Silva;Maria Lagos;Maria Silva;Antonella Gonzalez;Pedro Tapia;Antonella Gonzalez;Juan Contreras;Antonella Gonzalez;Sofia Silva;Juan Vidal;Diego Gonzalez;Antonella Silva;Elena Lagos;Antonella Contreras;Luis Rojas;Luis Gonzalez;Lucas Rojas;Pedro Rojas;Luis Contreras";12100000;6050000;6050000
503;Seminario de Finanzas;23-08-25;12-02-26;SalonEventos4;Santiago Centro;empresa-institucion;76.000.334-4;Altos Exportadora SpA;21136800-4;Herminda Arancibia Duarte;Consultor;"Elena Tapia;Luis Tapia;Sofia Mendez;Diego Contreras;Luis Mendez;Elena Mendez;Camila Gonzalez;Diego Tapia;Lucas Mendez;Lucas Rojas;Lucas Rojas;Maria Rojas;Diego Tapia;Pedro Rojas;Pedro Contreras;Diego Lagos;Camila Iturra;Juan Tapia;Pablo Gonzalez;Juan Silva;Diego Lagos;Lucas Mendez;Juan Mendez;Luis Silva;Maria Rojas;Diego Silva;Ana Rojas;Lucas Gonzalez;Elena Silva;Diego Perez;Pablo Mendez;Maria Mendez;Ana Gonzalez;Antonella Perez;Antonella Rojas;Maria Mendez;Lucas Vidal;Lucas Vidal;Luis Silva;Pedro Contreras;Lucas Perez;Pedro Lagos;Ana Vidal;Elena Perez;Ana Tapia";15600000;7800000;7800000
504;Lanzamiento de App;08-01-26;26-02-26;SalonEventos1;La Florida;empresa-institucion;76.000.335-2;Nova Exportadora SpA;10731861-5;Aurelio Calderon Arancibia;Dev Lead;"Luis Contreras;Elena Rojas;Antonella Rojas;Antonella Contreras;Maria Perez;Antonella Rojas;Antonella Tapia;Elena Gonzalez;Luis Tapia;Pablo Mendez;Juan Lagos;Diego Gonzalez;Antonella Gonzalez;Elena Iturra;Diego Tapia;Maria Iturra;Maria Mendez;Antonella Perez;Camila Lagos;Camila Tapia;Maria Silva;Elena Vidal;Antonella Rojas;Antonella Tapia;Ana Rojas;Maria Iturra;Camila Tapia;Antonella Iturra;Pedro Gonzalez;Sofia Perez;Maria Silva;Camila Lagos;Camila Tapia;Elena Tapia;Camila Iturra;Maria Rojas;Antonella Iturra;Antonella Lagos;Antonella Rojas;Maria Iturra;Antonella Perez;Antonella Vidal;Camila Iturra;Antonella Rojas;Lucas Contreras";21400000;10700000;10700000
505;Foro de EducaciÃ³n;22-08-25;03-02-26;SalonEventos4;Providencia;empresa-institucion;76.000.336-0;Prisma Exportadora SpA;14666477-6;Demetria Calderon Duarte;Moderador;"Ana Gonzalez;Camila Tapia;Maria Gonzalez;Camila Tapia;Ana Lagos;Maria Rojas;Camila Gonzalez;Luis Perez;Diego Contreras;Luis Tapia;Diego Iturra;Lucas Perez;Ana Vidal;Maria Perez;Antonella Lagos;Elena Rojas;Antonella Contreras;Diego Vidal;Antonella Vidal;Lucas Rojas;Camila Rojas;Elena Iturra;Elena Silva;Sofia Gonzalez;Diego Vidal;Camila Mendez;Pedro Perez;Maria Contreras;Sofia Rojas;Pedro Iturra;Lucas Vidal;Sofia Mendez;Camila Mendez;Pedro Silva;Ana Lagos;Lucas Rojas;Luis Vidal;Sofia Mendez;Maria Gonzalez;Ana Tapia;Ana Rojas;Elena Vidal;Ana Tapia;Diego Iturra;Elena Rojas";13800000;6900000;6900000
506;Cena de Gala BenÃ©fica;05-12-25;02-02-26;SalonEventos4;Providencia;empresa-institucion;76.000.337-9;Vértice Exportadora SpA;19391236-2;Eulogio Ubilla Calderon;Directora;"Lucas Perez;Camila Perez;Elena Contreras;Antonella Gonzalez;Lucas Mendez;Diego Lagos;Lucas Gonzalez;Ana Tapia;Lucas Silva;Luis Iturra;Maria Iturra;Camila Vidal;Maria Silva;Antonella Contreras;Pablo Rojas;Ana Silva;Ana Lagos;Sofia Perez;Pablo Mendez;Sofia Perez;Sofia Vidal;Elena Gonzalez;Ana Lagos;Elena Vidal;Ana Rojas;Luis Gonzalez;Luis Contreras;Ana Iturra;Diego Silva;Lucas Rojas;Pablo Vidal;Pablo Contreras;Pedro Silva;Pablo Rojas;Elena Gonzalez;Luis Iturra;Camila Silva;Pedro Lagos;Camila Rojas;Pedro Perez;Maria Rojas;Diego Silva;Antonella Mendez;Pablo Contreras;Antonella Silva";27200000;13600000;13600000
507;PresentaciÃ³n de Resultados;24-12-25;12-02-26;SalonEventos2;Santiago Centro;empresa-institucion;76.000.338-7;Horizonte Exportadora SpA;18340571-3;Demetria Mondaca Benavides;Gerente;"Maria Vidal;Pedro Silva;Maria Gonzalez;Ana Gonzalez;Sofia Silva;Lucas Tapia;Ana Silva;Maria Gonzalez;Sofia Contreras;Maria Gonzalez;Antonella Silva;Diego Silva;Antonella Vidal;Lucas Vidal;Pedro Perez;Elena Rojas;Sofia Tapia;Elena Contreras;Pedro Iturra;Maria Gonzalez;Camila Iturra;Lucas Iturra;Elena Gonzalez;Camila Iturra;Lucas Lagos;Diego Mendez;Antonella Silva;Luis Gonzalez;Luis Tapia;Diego Contreras;Antonella Lagos;Ana Silva;Luis Lagos;Diego Iturra;Juan Perez;Antonella Lagos;Antonella Perez;Pedro Rojas;Diego Perez;Sofia Gonzalez;Sofia Contreras;Juan Gonzalez;Camila Silva;Pablo Perez;Lucas Vidal";18600000;9300000;9300000
508;Workshop de Liderazgo;17-09-25;03-02-26;SalonEventos1;Santa Cruz;empresa-institucion;76.000.339-5;Punto Exportadora SpA;20469276-9;Bernarda Ubilla Duarte;Coach;"Juan Vidal;Sofia Mendez;Diego Tapia;Elena Lagos;Elena Gonzalez;Antonella Iturra;Elena Tapia;Luis Contreras;Diego Silva;Elena Tapia;Sofia Contreras;Antonella Mendez;Sofia Contreras;Diego Silva;Ana Gonzalez;Elena Perez;Antonella Tapia;Ana Rojas;Camila Contreras;Luis Vidal;Elena Iturra;Diego Contreras;Pedro Silva;Pedro Iturra;Elena Gonzalez;Sofia Silva;Sofia Silva;Elena Rojas;Maria Silva;Pablo Mendez;Juan Silva;Diego Perez;Juan Perez;Juan Contreras;Pedro Gonzalez;Diego Mendez;Antonella Perez;Diego Perez;Camila Perez;Pedro Iturra;Luis Silva;Luis Mendez;Maria Iturra;Lucas Mendez;Camila Perez";11900000;5950000;5950000
509;Cena de Gala Aniversario;12-09-25;26-02-26;SalonEventos3;Santa Cruz;empresa-institucion;76.000.340-9;Andes Logística SpA;22640625-5;Eulogio Estay Arancibia;Relaciones PÃºblicas;"Maria Silva;Lucas Gonzalez;Sofia Perez;Pedro Rojas;Diego Tapia;Lucas Mendez;Elena Silva;Elena Silva;Pedro Lagos;Pablo Vidal;Pablo Silva;Elena Rojas;Juan Contreras;Diego Gonzalez;Sofia Gonzalez;Pedro Silva;Pablo Vidal;Juan Perez;Maria Iturra;Luis Rojas;Maria Silva;Sofia Mendez;Luis Rojas;Elena Silva;Camila Tapia;Antonella Rojas;Ana Lagos;Lucas Lagos;Pablo Lagos;Pedro Tapia;Pedro Rojas;Lucas Iturra;Lucas Gonzalez;Maria Mendez;Juan Vidal;Maria Mendez;Diego Mendez;Sofia Tapia;Pedro Perez;Luis Lagos;Maria Perez;Juan Rojas;Antonella Contreras;Pablo Contreras;Maria Contreras";29400000;14700000;14700000
510;Jornada Deportiva;06-01-26;15-08-26;SalonEventos4;Santiago Centro;empresa-institucion;76.000.341-7;Pacifico Logística SpA;22247803-0;Filomena Ubilla Mondaca;CapitÃ¡n;"Juan Silva;Elena Iturra;Diego Tapia;Pablo Vidal;Luis Iturra;Pedro Perez;Maria Gonzalez;Juan Vidal;Elena Contreras;Ana Silva;Maria Tapia;Antonella Mendez;Luis Lagos;Juan Mendez;Juan Lagos;Lucas Iturra;Lucas Contreras;Juan Iturra;Elena Iturra;Antonella Mendez;Luis Rojas;Pablo Gonzalez;Diego Iturra;Camila Lagos;Lucas Rojas;Juan Silva;Lucas Iturra;Luis Tapia;Elena Perez;Luis Tapia;Pablo Gonzalez;Diego Tapia;Lucas Iturra;Camila Gonzalez;Ana Tapia;Ana Lagos;Luis Gonzalez;Ana Tapia;Juan Contreras;Maria Perez;Sofia Silva;Lucas Mendez;Antonella Contreras;Pablo Tapia;Lucas Lagos";8200000;4100000;
511;ExposiciÃ³n de Pintura;21-11-25;04-02-26;SalonEventos3;La Florida;empresa-institucion;76.000.342-5;Patagonia Logística SpA;17022579-1;Filomena Mondaca Estay;Curadora;"Maria Lagos;Antonella Silva;Antonella Lagos;Ana Rojas;Lucas Tapia;Diego Contreras;Juan Lagos;Camila Rojas;Pablo Rojas;Pedro Silva;Luis Contreras;Diego Silva;Pedro Vidal;Antonella Silva;Pablo Tapia;Maria Perez;Pedro Lagos;Camila Iturra;Pablo Mendez;Camila Gonzalez;Juan Gonzalez;Pablo Silva;Lucas Tapia;Lucas Contreras;Camila Rojas;Lucas Contreras;Camila Perez;Sofia Lagos;Juan Silva;Elena Mendez;Antonella Tapia;Antonella Gonzalez;Diego Mendez;Ana Vidal;Elena Perez;Pedro Contreras;Juan Mendez;Sofia Tapia;Pablo Silva;Antonella Tapia;Luis Gonzalez;Pablo Contreras;Lucas Perez;Sofia Mendez;Juan Gonzalez";16700000;8350000;8350000
512;Simposio de MinerÃ­a;08-12-25;17-02-26;SalonEventos2;Santa Cruz;empresa-institucion;76.000.343-3;Mapocho Logística SpA;24518889-7;Herminda Ubilla Estay;Gerente;"Diego Silva;Diego Mendez;Lucas Mendez;Maria Rojas;Pedro Rojas;Maria Iturra;Camila Lagos;Juan Perez;Pedro Contreras;Sofia Silva;Maria Iturra;Pablo Contreras;Luis Gonzalez;Ana Perez;Diego Lagos;Pedro Rojas;Pablo Rojas;Juan Tapia;Sofia Mendez;Lucas Gonzalez;Ana Lagos;Luis Iturra;Sofia Iturra;Diego Perez;Antonella Iturra;Maria Silva;Pablo Iturra;Juan Gonzalez;Juan Iturra;Lucas Rojas;Ana Mendez;Luis Mendez;Maria Lagos;Pedro Perez;Maria Rojas;Luis Mendez;Camila Mendez;Pedro Perez;Sofia Lagos;Antonella Tapia;Juan Tapia;Sofia Contreras;Pablo Iturra;Sofia Vidal;Lucas Silva";28500000;14250000;14250000
513;Taller de Manualidades;08-01-26;19-02-26;SalonEventos4;Santa Cruz;persona;18908540-0;Casimiro Calderon Benavides;;;Profesor;"Luis Contreras;Elena Mendez;Elena Mendez;Elena Iturra;Diego Rojas;Pedro Perez;Lucas Iturra;Maria Contreras;Juan Perez;Lucas Mendez;Maria Perez;Ana Lagos;Antonella Gonzalez;Maria Perez;Sofia Gonzalez;Lucas Lagos;Antonella Mendez;Elena Iturra;Juan Vidal;Antonella Tapia;Pablo Rojas;Sofia Gonzalez;Pedro Silva;Elena Perez;Juan Lagos;Sofia Iturra;Pedro Contreras;Maria Rojas;Pedro Silva;Luis Lagos;Camila Perez;Pablo Silva;Diego Mendez;Pablo Perez;Maria Mendez;Lucas Mendez;Sofia Silva;Pedro Rojas;Lucas Vidal;Pedro Lagos;Luis Silva;Maria Silva;Luis Mendez;Luis Iturra;Lucas Perez";5800000;2900000;2900000
514;Fiesta de CumpleaÃ±os;26-08-25;04-02-26;SalonEventos4;La Florida;persona;13098916-0;Demetria Duarte Ubilla;;;Productor;"Diego Silva;Juan Gonzalez;Ana Perez;Diego Silva;Antonella Lagos;Pablo Silva;Camila Gonzalez;Pedro Lagos;Pedro Iturra;Ana Lagos;Diego Iturra;Antonella Iturra;Juan Perez;Maria Iturra;Antonella Rojas;Ana Contreras;Elena Tapia;Ana Tapia;Luis Silva;Lucas Perez;Juan Iturra;Pablo Silva;Antonella Mendez;Elena Gonzalez;Sofia Rojas;Pedro Silva;Elena Gonzalez;Ana Gonzalez;Diego Mendez;Diego Tapia;Luis Gonzalez;Antonella Perez;Ana Gonzalez;Luis Mendez;Elena Perez;Elena Rojas;Maria Silva;Juan Contreras;Antonella Tapia;Maria Tapia;Juan Contreras;Lucas Silva;Lucas Contreras;Sofia Vidal;Juan Perez";8400000;4200000;4200000
515;Lanzamiento de Libro;12-01-26;12-02-26;SalonEventos2;La Florida;empresa-institucion;76.000.344-1;Cordillera Logística SpA;19534909-6;Filomena Arancibia Calderon;Escritor;"Sofia Gonzalez;Maria Perez;Lucas Silva;Lucas Perez;Pedro Mendez;Lucas Gonzalez;Camila Gonzalez;Elena Iturra;Antonella Vidal;Pedro Rojas;Pedro Mendez;Maria Rojas;Diego Gonzalez;Luis Rojas;Diego Contreras;Juan Rojas;Sofia Lagos;Lucas Perez;Maria Iturra;Elena Rojas;Juan Perez;Juan Gonzalez;Maria Perez;Juan Perez;Ana Rojas;Camila Lagos;Luis Vidal;Pedro Contreras;Sofia Gonzalez;Ana Lagos;Luis Iturra;Juan Gonzalez;Antonella Contreras;Diego Tapia;Sofia Contreras;Pedro Mendez;Lucas Mendez;Pedro Gonzalez;Ana Rojas;Pedro Tapia;Juan Lagos;Sofia Mendez;Camila Gonzalez;Elena Lagos;Pedro Mendez";6900000;3450000;3450000
516;Asamblea de Propietarios;25-01-26;27-02-26;SalonEventos3;Santa Cruz;empresa-institucion;76.000.345-K;Norte Logística SpA;14129835-6;Aurelio Ubilla Ubilla;Presidente;"Elena Lagos;Sofia Tapia;Elena Lagos;Ana Tapia;Sofia Mendez;Camila Gonzalez;Elena Perez;Ana Contreras;Lucas Vidal;Ana Vidal;Elena Lagos;Camila Vidal;Luis Tapia;Antonella Silva;Juan Perez;Ana Contreras;Antonella Vidal;Pablo Mendez;Antonella Vidal;Lucas Iturra;Sofia Lagos;Juan Tapia;Camila Perez;Juan Tapia;Ana Lagos;Sofia Mendez;Juan Vidal;Antonella Lagos;Luis Perez;Antonella Tapia;Sofia Perez;Juan Gonzalez;Camila Vidal;Lucas Lagos;Luis Iturra;Maria Tapia;Maria Gonzalez;Sofia Silva;Juan Tapia;Lucas Rojas;Pedro Mendez;Juan Perez;Lucas Perez;Pablo Perez;Elena Vidal";5200000;2600000;2600000
517;Charla de TecnologÃ­a;11-10-25;21-02-26;SalonEventos3;Santa Cruz;empresa-institucion;76.000.346-8;Sur Logística SpA;24630275-8;Gumersindo Ubilla Duarte;Analista;"Maria Contreras;Diego Iturra;Sofia Contreras;Elena Tapia;Maria Tapia;Maria Contreras;Lucas Mendez;Ana Rojas;Luis Mendez;Pedro Contreras;Elena Iturra;Pedro Perez;Pablo Tapia;Camila Iturra;Lucas Iturra;Ana Mendez;Pedro Perez;Antonella Perez;Maria Perez;Ana Iturra;Sofia Silva;Lucas Iturra;Ana Perez;Camila Vidal;Luis Vidal;Elena Gonzalez;Pedro Vidal;Luis Contreras;Lucas Perez;Juan Iturra;Pedro Vidal;Camila Lagos;Sofia Tapia;Pedro Gonzalez;Maria Contreras;Diego Gonzalez;Luis Tapia;Camila Silva;Antonella Mendez;Juan Iturra;Diego Contreras;Luis Iturra;Antonella Lagos;Diego Gonzalez;Antonella Contreras";12400000;6200000;6200000
518;Recital Musical;12-09-25;25-02-26;SalonEventos3;Providencia;empresa-institucion;76.000.347-6;Litoral Logística SpA;24028554-1;Herminda Estay Arancibia;Director;"Luis Mendez;Pablo Tapia;Diego Contreras;Pedro Tapia;Lucas Mendez;Sofia Gonzalez;Pedro Lagos;Antonella Perez;Maria Iturra;Luis Contreras;Pablo Tapia;Antonella Mendez;Antonella Lagos;Ana Mendez;Pablo Perez;Sofia Iturra;Camila Iturra;Sofia Silva;Elena Contreras;Diego Silva;Maria Lagos;Ana Perez;Antonella Gonzalez;Sofia Silva;Sofia Gonzalez;Maria Rojas;Maria Tapia;Pablo Gonzalez;Pedro Tapia;Pedro Rojas;Pablo Contreras;Elena Perez;Pablo Tapia;Diego Contreras;Maria Vidal;Juan Vidal;Sofia Gonzalez;Elena Rojas;Maria Mendez;Diego Perez;Diego Rojas;Diego Silva;Elena Silva;Luis Tapia;Elena Iturra";15900000;7950000;7950000
519;Gala de Fin de AÃ±o;02-11-25;26-02-26;SalonEventos3;Santiago Centro;empresa-institucion;76.000.348-4;Aconcagua Logística SpA;16508031-9;Casimiro Calderon Ubilla;Gerente;"Ana Tapia;Diego Perez;Luis Lagos;Pablo Perez;Elena Mendez;Pedro Contreras;Sofia Lagos;Maria Lagos;Lucas Lagos;Lucas Silva;Antonella Contreras;Lucas Gonzalez;Elena Rojas;Ana Lagos;Pedro Gonzalez;Ana Gonzalez;Juan Tapia;Maria Lagos;Lucas Rojas;Pablo Iturra;Antonella Rojas;Pablo Iturra;Elena Contreras;Ana Lagos;Sofia Vidal;Lucas Silva;Ana Mendez;Ana Iturra;Diego Contreras;Pedro Tapia;Camila Silva;Diego Rojas;Luis Vidal;Antonella Tapia;Camila Vidal;Ana Perez;Elena Tapia;Pedro Gonzalez;Juan Iturra;Sofia Perez;Camila Iturra;Antonella Mendez;Luis Gonzalez;Elena Silva;Antonella Gonzalez";28600000;14300000;14300000
