codigo_reserva;fecha_reserva;fecha_inicio;fecha_fin;estado_reserva;run_reservante;nombre_reservante;es_socio;lugar_nombre;sucursal_nombre;monto_total;monto_pagado;medio_pago;fecha_pago
;13-05-25;13-05-25;16-05-25;cancelada;10464361-2;Luis Contreras;NO;Caba–a 12;La Florida;360000;0;;11-05-25
;17-03-25;17-03-25;26-03-25;ejecutada;16550967-6;Ana Silva;NO;Caba–a 4;Providencia;1080000;1080000;tarjeta;16-03-25
;18-02-25;18-02-25;23-02-25;cancelada;22367120-9;Pedro Rojas;NO;Caba–a 9;Providencia;600000;0;;18-02-25
;12-01-25;12-01-25 15:00;12-01-25 16:00;reservada;14586066-0;Ana Silva;SI;Cancha Tenis Techada;Santiago Centro;35000;0;;10-01-25
;07-04-25;07-04-25;11-04-25;cancelada;13650113-5;Pedro Rojas;NO;Caba–a 10;Santiago Centro;480000;0;;07-04-25
;20-07-25;20-07-25 12:00;20-07-25 13:00;cancelada;21156024-K;Maria Gonzalez;SI;Salon Eventos 4;Santiago Centro;100000;0;;17-07-25
;03-01-25;03-01-25;07-01-25;reservada;11450455-6;Luis Contreras;SI;Caba–a 8;Santiago Centro;480000;0;;29-12-24
;16-07-25;16-07-25;17-07-25;ejecutada;21217431-9;Juan Perez;NO;Caba–a 7;Providencia;120000;120000;efectivo;14-07-25
;05-09-25;05-09-25;13-09-25;cancelada;22329198-8;Luis Contreras;NO;Caba–a 20;La Florida;960000;0;;01-09-25
;18-03-25;18-03-25;28-03-25;ejecutada;9978267-6;Pedro Rojas;NO;Caba–a 18;La Florida;1200000;1200000;tarjeta;14-03-25
;16-03-25;16-03-25 15:00;16-03-25 16:00;reservada;7826282-6;Maria Gonzalez;NO;Cancha Tenis Techada;Santiago Centro;35000;0;;15-03-25
;15-05-25;15-05-25;19-05-25;cancelada;23021174-4;Maria Gonzalez;SI;Caba–a 2;Providencia;480000;0;;11-05-25
;01-06-25;01-06-25;08-06-25;ejecutada;16987649-5;Maria Gonzalez;SI;Caba–a 7;La Florida;840000;840000;transferencia;01-06-25
;10-05-26;12-05-26 13:00;19-05-26 13:00;reservada;16253483-1;Maria Gonzalez;SI;Caba–a 8;Santiago Centro;840000;0;;03-07-25
;01-11-25;01-11-25 09:00;01-11-25 10:00;reservada;16953331-8;Pedro Rojas;SI;Restaurant 1;La Florida;30000;0;;31-10-25
;08-12-25;08-12-25;11-12-25;ejecutada;22156789-7;Luis Contreras;NO;Caba–a 6;Santiago Centro;360000;360000;tarjeta;04-12-25
;12-09-25;12-09-25;18-09-25;cancelada;11885348-2;Pedro Rojas;SI;Caba–a 14;La Florida;720000;0;;07-09-25
;01-08-25;01-08-25;03-08-25;reservada;16460920-0;Maria Gonzalez;SI;Caba–a 9;La Florida;240000;0;;30-07-25
;04-10-25;04-10-25;14-10-25;reservada;15804334-3;Luis Contreras;NO;Caba–a 11;Santa Cruz;1200000;0;;04-10-25
;17-12-25;17-12-25;25-12-25;ejecutada;22287381-9;Ana Silva;SI;Caba–a 18;Santa Cruz;960000;960000;efectivo;17-12-25
;10-11-25;10-11-25;20-11-25;cancelada;15562742-5;Maria Gonzalez;NO;Caba–a 20;Santa Cruz;1200000;0;;10-11-25
;12-03-25;12-03-25;19-03-25;cancelada;17503226-6;Juan Perez;NO;Caba–a 13;Santa Cruz;840000;0;;08-03-25
;05-02-25;05-02-25;13-02-25;reservada;19895777-1;Juan Perez;SI;Caba–a 8;Santa Cruz;960000;0;;04-02-25
;11-02-25;11-02-25;15-02-25;reservada;5033421-K;Maria Gonzalez;NO;Caba–a 5;La Florida;480000;0;;06-02-25
;08-01-25;08-01-25 16:00;08-01-25 17:00;reservada;13015768-8;Pedro Rojas;SI;Cancha Tenis Techada;La Florida;35000;0;;06-01-25
;02-02-25;02-02-25 16:00;02-02-25 17:00;reservada;12275678-5;Juan Perez;NO;Cancha Basquetbol Aire Libre;Santiago Centro;25000;0;;01-02-25
;14-07-25;14-07-25 18:00;14-07-25 19:00;ejecutada;7584304-6;Ana Silva;NO;Piscina 1;La Florida;20000;20000;transferencia;12-07-25
;13-04-25;13-04-25 18:00;13-04-25 19:00;cancelada;17877832-3;Pedro Rojas;SI;Salon Eventos 4;Santa Cruz;100000;0;;13-04-25
;12-06-25;12-06-25;13-06-25;reservada;13775714-1;Luis Contreras;SI;Caba–a 4;La Florida;120000;0;;08-06-25
;08-06-25;08-06-25;12-06-25;ejecutada;19161282-5;Luis Contreras;NO;Caba–a 17;Providencia;480000;480000;transferencia;06-06-25
;08-02-25;08-02-25;12-02-25;reservada;10776000-3;Luis Contreras;SI;Caba–a 17;Santiago Centro;480000;0;;08-02-25
;10-09-25;10-09-25;12-09-25;ejecutada;5137322-7;Juan Perez;NO;Caba–a 15;La Florida;240000;240000;transferencia;09-09-25
;04-07-25;04-07-25;09-07-25;cancelada;16170965-4;Luis Contreras;NO;Caba–a 7;Providencia;600000;0;;29-06-25
;11-02-25;11-02-25;14-02-25;cancelada;19195488-2;Pedro Rojas;NO;Caba–a 15;Providencia;360000;0;;09-02-25
;03-02-25;03-02-25;13-02-25;ejecutada;18692916-0;Ana Silva;SI;Caba–a 6;Providencia;1200000;1200000;tarjeta;01-02-25
;02-08-25;15//25;08-08-25;ejecutada;18647741-3;Ana Silva;NO;Caba–a 19 X;Providencia;720000;720000;transferencia;02-08-25
;15-11-25;15-11-25;23-11-25;cancelada;19937737-K;Luis Contreras;NO;Caba–a 19;Santa Cruz;960000;0;;13-11-25
;04-04-25;04-04-25;07-04-25;cancelada;20672079-4;Juan Perez;SI;Caba–a 18;Santa Cruz;360000;0;;04-04-25
;03-02-25;03-02-25;05-02-25;cancelada;15819975-0;Pedro Rojas;SI;Caba–a 15;Santa Cruz;240000;0;;02-02-25
;04-12-25;04-12-25 09:00;04-12-25 10:00;reservada;10698937-0;Pedro Rojas;NO;Cancha Basquetbol Aire Libre;Providencia;25000;0;;03-12-25
;/05/25;12-12-25;13-12-25;reservada;16107528-0;Juan Perez;SI;Caba–a 17;Santiago Centro;120000;0;;08-12-25
;10-10-25;10-10-25;14-10-25;reservada;15088563-9;Pedro Rojas;NO;Caba–a 9;Santa Cruz;480000;0;;05-10-25
;07-05-25;07-05-25;11-05-25;reservada;15790934-7;Maria Gonzalez;NO;Caba–a 1;Providencia;480000;0;;07-05-25
;09-03-25;09-03-25;10-03-25;cancelada;20086756-4;Maria Gonzalez;NO;Caba–a 7;Providencia;120000;0;;08-03-25
;05-06-25;05-06-25;12-06-25;ejecutada;6884770-2;Luis Contreras;SI;Caba–a 20;Santiago Centro;840000;840000;efectivo;04-06-25
;02-10-25;02-10-25 08:00;02-10-25 09:00;reservada;10698937-0;Pedro Rojas;NO;Salon Eventos 3;Santa Cruz;100000;0;;28-09-25
;04-02-25;04-02-25;11-02-25;cancelada;14756759-6;Juan Perez;NO;Caba–a 10;La Florida;840000;0;;03-02-25
;04-04-25;04-04-25;06-04-25;reservada;7416582-6;Pedro Rojas;NO;Caba–a 14;Providencia;240000;0;;01-04-25
;10-06-25;10-06-25;15-06-25;ejecutada;13014055-6;Maria Gonzalez;NO;Caba–a 1;Santa Cruz;600000;600000;efectivo;09-06-25
;03-08-25;03-08-25 13:00;03-08-25 14:00;reservada;13792450-1;Juan Perez;NO;Salon Eventos 1;La Florida;100000;0;;30-07-25
;10-09-25;10-09-25;16-09-25;reservada;22287381-9;Ana Silva;SI;Caba–a 13;La Florida;720000;0;;09-09-25
;18-03-25;18-03-25;23-03-25;cancelada;10289799-4;Maria Gonzalez;NO;Caba–a 20 X;Providencia;600000;0;;16-03-25
;16-08-25;16-08-25 19:00;16-08-25 20:00;reservada;16990297-6;Ana Silva;SI;Cancha Padel Techada;Santa Cruz;35000;0;;14-08-25
;20-09-25;20-09-25;26-09-25;cancelada;6436217-8;Pedro Rojas;NO;Caba–a 9;Santiago Centro;720000;0;;16-09-25
;20-01-25;20-01-25;24-01-25;ejecutada;13650113-5;Pedro Rojas;NO;Caba–a 11;La Florida;480000;480000;efectivo;20-01-25
;22-06-26;24-06-26 07:00;25-06-26 07:00;reservada;17503226-6;Juan Perez;SI;Caba–a 18;La Florida;120000;0;;14-08-25
;11-02-25;11-02-25 11:00;11-02-25 12:00;ejecutada;21821683-8;Maria Gonzalez;NO;Cancha Padel Techada;Santiago Centro;35000;35000;efectivo;11-02-25
;06-12-25;06-12-25 10:00;06-12-25 11:00;ejecutada;14952228-K;Juan Perez;SI;Cancha Tenis Techada;Santiago Centro;35000;35000;efectivo;04-12-25
;01-08-25;01-08-25;10-08-25;ejecutada;6126593-7;Juan Perez;SI;Caba–a 5;Santiago Centro;1080000;1080000;tarjeta;31-07-25
;15-09-25;15-09-25;16-09-25;reservada;21156024-5;Maria Gonzalez;SI;Caba–a 2;Providencia;120000;0;;15-09-25
;13-08-25;13-08-25;22-08-25;ejecutada;15826885-K;Juan Perez;NO;Caba–a 12;Santiago Centro;1080000;1080000;efectivo;09-08-25
;31/02/25;04-04-25;14-04-25;cancelada;14394380-1;Pedro Rojas;SI;Caba–a 19 X;La Florida;1200000;0;;04-04-25
;29-06-26;01-07-26 12:30;05-07-26 12:30;reservada;21162735-2;Juan Perez;NO;Caba–a 17;Providencia;480000;0;;13-12-25
;11-11-25;11-11-25 08:00;11-11-25 09:00;cancelada;16054257-8;Luis Contreras;NO;Salon Eventos 2;Santiago Centro;100000;0;;06-11-25
;05-01-25;05-01-25;13-01-25;reservada;13014055-6;Maria Gonzalez;NO;Caba–a 6;La Florida;960000;0;;31-12-24
;07-03-25;07-03-25;11-03-25;cancelada;5427877-2;Juan Perez;SI;Caba–a 4;La Florida;480000;0;;02-03-25
;03-12-25;03-12-25;05-12-25;reservada;21349217-9;Luis Contreras;NO;Caba–a 2;La Florida;240000;0;;29-11-25
;11-01-25;11-01-25 20:00;11-01-25 21:00;ejecutada;12651989-3;Luis Contreras;NO;Cancha Padel Techada;Providencia;35000;35000;efectivo;09-01-25
;18-04-25;18-04-25;18-04-25 21:00;ejecutada;15338995-0;Ana Silva;SI;Salon Eventos 3;Santiago Centro;100000;100000;transferencia;15-04-25
;18-09-25;18-09-25;22-09-25;cancelada;20859114-2;Luis Contreras;SI;Caba–a 15;Santiago Centro;480000;0;;18-09-25
;18-06-25;18-06-25;22-06-25;cancelada;9354610-5;Luis Contreras;SI;Caba–a 10;La Florida;480000;0;;16-06-25
;13-06-25;13-06-25 16:00;13-06-25 17:00;reservada;5373421-9;Luis Contreras;NO;Piscina 1;Santa Cruz;20000;0;;12-06-25
;11-05-25;11-05-25 12:00;11-05-25 13:00;reservada;13006129-K;Pedro Rojas;NO;Restaurant 2;Santa Cruz;30000;0;;09-05-25
;11-06-25;11-06-25 21:00;11-06-25 22:00;cancelada;6126625-9;Maria Gonzalez;NO;Cancha Padel Aire Libre;La Florida;25000;0;;06-06-25
;18-01-25;18-01-25 18:00;18-01-25 19:00;ejecutada;20194778-2;Ana Silva;NO;Cancha Padel Aire Libre;Santa Cruz;25000;25000;tarjeta;13-01-25
;07-05-25;07-05-25;11-05-25;cancelada;24090729-1;Pedro Rojas;SI;Caba–a 19;Santa Cruz;480000;0;;03-05-25
;18-07-25;18-07-25;23-07-25;ejecutada;24945636-5;Ana Silva;SI;Caba–a 14;La Florida;600000;600000;efectivo;17-07-25
;08-07-25;08-07-25;18-07-25;cancelada;7416582-6;Pedro Rojas;NO;Caba–a 17;Santiago Centro;1200000;0;;04-07-25
;01-05-25;01-05-25;04-05-25;reservada;18646254-8;Pedro Rojas;SI;Caba–a 5;La Florida;360000;0;;27-04-25
;09-09-25;09-09-25;19-09-25;reservada;13203913-5;Maria;SI;Caba–a 1;Santiago Centro;1200000;0;;06-09-25
;03-01-25;03-01-25;11-01-25;reservada;13014055-6;Maria Gonzalez;NO;Caba–a 18;Santiago Centro;960000;0;;30-12-24
;12-06-25;12-06-25 08:00;12-06-25 09:00;cancelada;20128868-1;Ana Silva;SI;Salon Eventos 2;Santiago Centro;100000;0;;10-06-25
;02-02-25;abc/12/25;08-02-25;ejecutada;13006208-3;Luis Contreras;SI;Caba–a 8 X;La Florida;720000;720000;efectivo;30-01-25
;09-02-25;09-02-25;16-02-25;reservada;21178138-6;Ana Silva;SI;Caba–a 20;Santa Cruz;840000;0;;06-02-25
;05-11-25;05-11-25;13-11-25;reservada;21454415-6;Maria Gonzalez;NO;Caba–a 18;La Florida;960000;0;;05-11-25
;12-03-25;12-03-25 22:00;12-03-25 23:00;cancelada;10698937-0;Pedro Rojas;NO;Cancha Padel Techada;La Florida;35000;0;;07-03-25
;08-08-25;08-08-25 19:00;08-08-25 20:00;cancelada;11627877-4;Pedro Rojas;NO;Restaurant 2;La Florida;30000;0;;08-08-25
;06-06-25;06-06-25 14:00;06-06-25 15:00;reservada;22108526-4;Ana Silva;NO;Salon Eventos 4 X;La Florida;100000;0;;03-06-25
;01-09-25;01-09-25 12:00;01-09-25 13:00;ejecutada;16972312-5;Juan Perez;NO;Piscina 1;Santiago Centro;20000;20000;transferencia;27-08-25
;18-02-25;18-02-25;26-02-25;cancelada;6807678-1;Pedro Rojas;NO;Caba–a 19;Providencia;960000;0;;14-02-25
;09-03-25;09-03-25 22:00;09-03-25 23:00;ejecutada;8160344-8;Luis Contreras;NO;Salon Eventos 3;Santa Cruz;100000;100000;tarjeta;04-03-25
;11-03-25;11-03-25;16-03-25;reservada;7607462-3;Pedro Rojas;SI;Caba–a 20;Santa Cruz;600000;0;;09-03-25
;19-08-25;19-08-25;21-08-25;cancelada;16012079-7;Ana Silva;SI;Caba–a 1;Providencia;240000;0;;16-08-25
;17-06-25;17-06-25 18:00;17-06-25 19:00;cancelada;18647741-3;Ana Silva;NO;Cancha Futbolito Techada;La Florida;35000;0;;13-06-25
;01-02-25;01-02-25 10:00;01-02-25 11:00;cancelada;15505875-7;Pedro Rojas;NO;Piscina 1;Santiago Centro;20000;0;;01-02-25
;16-10-25;16-10-25 16:00;16-10-25 17:00;ejecutada;16336276-7;Pedro Rojas;NO;Cancha Tenis Techada;Santa Cruz;35000;35000;transferencia;11-10-25
;19-11-25;19-11-25;28-11-25;reservada;14254375-3;Pedro Rojas;SI;Caba–a 7;Santa Cruz;1080000;0;;14-11-25
;18-11-25;18-11-25;20-11-25;reservada;16887747-1;Luis Contreras;SI;Caba–a 14;Providencia;240000;0;;16-11-25
;01-04-25;01-04-25;07-04-25;reservada;14565689-3;Pedro Rojas;NO;Caba–a 18;Providencia;720000;0;;27-03-25
;13-11-25;13-11-25;19-11-25;ejecutada;19715915-4;Luis Contreras;NO;Caba–a 13;Santiago Centro;720000;720000;tarjeta;13-11-25
;10-09-25;10-09-25 08:00;10-09-25 09:00;reservada;12578522-0;Ana Silva;NO;Piscina 1;Providencia;20000;0;;05-09-25
;10-10-25;10-10-25;11-10-25;cancelada;18193118-3;Luis Contreras;SI;Caba–a 19;Providencia;120000;0;;05-10-25
;11-01-25;11-01-25;13-01-25;cancelada;19052661-5;Maria Gonzalez;NO;Caba–a 14;Providencia;240000;0;;06-01-25
;04-12-25;04-12-25;11-12-25;reservada;15838325-K;Maria;SI;Caba–a 3;La Florida;840000;0;;04-12-25
;16-07-25;16-07-25;19-07-25;cancelada;18053720-1;Ana Silva;SI;Caba–a 20;Providencia;360000;0;;13-07-25
;04-07-25;04-07-25;08-07-25;ejecutada;20086756-4;Maria Gonzalez;NO;Caba–a 9;Santa Cruz;480000;480000;transferencia;01-07-25
;15-03-25;15-03-25;16-03-25;reservada;15083988-2;Juan Perez;NO;Caba–a 19;Santiago Centro;120000;0;;10-03-25
;20-07-25;20-07-25 19:00;20-07-25 20:00;reservada;13650113-5;Pedro Rojas;NO;Salon Eventos 1;La Florida;100000;0;;20-07-25
;20-06-25;20-06-25 20:00;20-06-25 21:00;reservada;17654518-6;Luis Contreras;SI;Cancha Basquetbol Techada;Santa Cruz;35000;0;;20-06-25
;17-01-25;17-01-25;23-01-25;ejecutada;6512346-0;Maria Gonzalez;SI;Caba–a 4;Santa Cruz;720000;720000;transferencia;13-01-25
;19-10-25;19-10-25;23-10-25;cancelada;14651959-8;Maria Gonzalez;NO;Caba–a 16;Santa Cruz;480000;0;;19-10-25
;11-02-25;11-02-25 12:00;11-02-25 13:00;ejecutada;10934689-6;Pedro Rojas;NO;Salon Eventos 3;La Florida;100000;100000;tarjeta;11-02-25
;13-05-26;15-05-26 15:30;15-05-26 16:30;reservada;13015768-8;Pedro Rojas;SI;Restaurant 1;Providencia;30000;0;transferencia;02-11-25
;03-05-25;03-05-25;12-05-25;ejecutada;19599688-1;Juan Perez;SI;Caba–a 5;Providencia;1080000;1080000;transferencia;03-05-25
;05-03-25;05-03-25;06-03-25;ejecutada;7715981-9;Luis Contreras;SI;Caba–a 18;La Florida;120000;120000;transferencia;03-03-25
;03-12-25;03-12-25;07-12-25;ejecutada;14952228-K;Juan Perez;SI;Caba–a 7;La Florida;480000;480000;efectivo;28-11-25
;13-07-25;13-07-25 20:00;13-07-25 21:00;ejecutada;16887747-1;Luis;SI;Cancha Padel Aire Libre;La Florida;25000;25000;transferencia;12-07-25
;09-06-25;09-06-25;10-06-25;reservada;23811418-7;Maria Gonzalez;NO;Caba–a 13;Santa Cruz;120000;0;;07-06-25
;13-11-25;13-11-25;15-11-25;ejecutada;16012079-7;Ana Silva;NO;Caba–a 7;Providencia;240000;240000;transferencia;11-11-25
;05-10-25;05-10-25;06-10-25;reservada;20997181-K;Juan Perez;NO;Caba–a 20;Santiago Centro;120000;0;;30-09-25
;19-03-25;19-03-25 19:00;19-03-25 20:00;reservada;5204506-1;Ana Silva;NO;Piscina 1;Providencia;20000;0;;16-03-25
;06-06-25;06-06-25 11:00;06-06-25 12:00;cancelada;13203913-5;Maria Gonzalez;SI;Restaurant 1;La Florida;30000;0;;01-06-25
;27-07-26;29-07-26 12:30;08-08-26 12:30;reservada;12469531-7;Pedro Rojas;SI;Caba–a 6;Providencia;1200000;0;;15-05-25
;14-04-25;14-04-25 09:00;14-04-25 10:00;cancelada;15040048-1;Juan Perez;NO;Cancha Padel Aire Libre;Santa Cruz;25000;0;;13-04-25
;02-07-25;02-07-25;08-07-25;ejecutada;20470612-3;Ana Silva;NO;Caba–a 1;Santiago Centro;720000;720000;tarjeta;02-07-25
;17-06-25;17-06-25;19-06-25;reservada;15762862-3;Pedro Rojas;SI;Caba–a 15;Santiago Centro;240000;0;;12-06-25
;12-06-25;12-06-25 21:00;12-06-25 22:00;reservada;19489863-0;Ana Silva;NO;Salon Eventos 4;La Florida;100000;0;;07-06-25
;06-11-25;06-11-25;15-11-25;cancelada;11862631-1;Ana Silva;NO;Caba–a 7;Santa Cruz;1080000;0;;04-11-25
;04-03-25;04-03-25;13-03-25;ejecutada;17275270-5;Pedro Rojas;SI;Caba–a 16;Santa Cruz;1080000;1080000;transferencia;04-03-25
;14-11-25;14-11-25 18:00;14-11-25 19:00;cancelada;22885927-3;Luis Contreras;SI;Piscina 2;La Florida;20000;0;;12-11-25
;19-01-25;19-01-25;24-01-25;reservada;10464361-2;Luis Contreras;SI;Caba–a 12;Santiago Centro;600000;0;;16-01-25
;14-03-25;14-03-25;19-03-25;cancelada;15677425-1;Luis Contreras;NO;Caba–a 20;Providencia;600000;0;;13-03-25
;05-03-25;05-03-25;09-03-25;cancelada;11640203-3;Luis Contreras;SI;Caba–a 7;Santiago Centro;480000;0;;02-03-25
;16-05-25;16-05-25;20-05-25;cancelada;21743846-2;Pedro Rojas;SI;Caba–a 5;Santa Cruz;480000;0;;11-05-25
;04-02-25;04-02-25;05-02-25;ejecutada;14379507-1;Juan Perez;SI;Caba–a 9;Santiago Centro;120000;120000;efectivo;30-01-25
;11-06-25;11-06-25;20-06-25;reservada;6858349-7;Luis Contreras;NO;Caba–a 3;Santa Cruz;1080000;0;;06-06-25
;01-03-25;01-03-25 09:00;01-03-25 10:00;reservada;15878471-8;Maria Gonzalez;NO;Cancha Tenis Aire Libre;Santa Cruz;25000;0;;28-02-25
;12-12-25;12-12-25 18:00;12-12-25 19:00;cancelada;13083215-6;Pedro Rojas;NO;Cancha Futbolito Aire Libre;Santiago Centro;25000;0;;09-12-25
;05-10-25;05-10-25 19:00;05-10-25 20:00;cancelada;22110547-8;Maria Gonzalez;SI;Cancha Padel Aire Libre;Santiago Centro;25000;0;;01-10-25
;19-08-25;19-08-25 13:00;19-08-25 14:00;cancelada;9203394-5;Luis Contreras;SI;Cancha Basquetbol Techada;Providencia;35000;0;;15-08-25
;09-09-25;09-09-25 18:00;09-09-25 19:00;reservada;12578522-0;Ana Silva;NO;Salon Eventos 4;Providencia;100000;0;;07-09-25
;18-09-25;18-09-25;28-09-25;cancelada;24635453-7;Juan Perez;SI;Caba–a 14;La Florida;1200000;0;;17-09-25
;19-02-25;19-02-25 12:00;19-02-25 13:00;reservada;23939824-3;Juan Perez;NO;Salon Eventos 2;Santa Cruz;100000;0;;17-02-25
;10/10/;10-02-25;16-02-25;ejecutada;9183641-6;Maria Gonzalez;NO;Caba–a 1 X;Santiago Centro;720000;720000;tarjeta;07-02-25
;20-02-25;20-02-25;21-02-25;reservada;7130867-7;Luis Contreras;NO;Caba–a 1;Providencia;120000;0;;16-02-25
;17-09-25;17-09-25 16:00;17-09-25 17:00;cancelada;24967582-2;Maria;SI;Cancha Padel Techada;Santa Cruz;35000;0;;15-09-25
;09-03-25;09-03-25 20:00;09-03-25 21:00;ejecutada;10578107-5;Luis Contreras;SI;Cancha Padel Techada;Santiago Centro;35000;35000;transferencia;08-03-25
;20-03-25;20-03-25;27-03-25;cancelada;21231316-5;Maria Gonzalez;NO;Caba–a 5;Providencia;840000;0;;17-03-25
;09-11-25;09-11-25 20:00;09-11-25 21:00;cancelada;22075434-0;Ana Silva;SI;Cancha Futbolito Techada;Providencia;35000;0;;04-11-25
;18-07-25;18-07-25 15:00;18-07-25 16:00;reservada;19652678-1;Juan Perez;NO;Cancha Tenis Aire Libre;Santiago Centro;25000;0;;16-07-25
;16-09-25;16-09-25;17-09-25;cancelada;21882154-5;Maria Gonzalez;NO;Caba–a 3;La Florida;120000;0;;13-09-25
;08-02-25;08-02-25;17-02-25;ejecutada;24826693-7;Luis Contreras;NO;Caba–a 10;La Florida;1080000;1080000;efectivo;04-02-25
;11-09-25;11-09-25 10:00;11-09-25 11:00;cancelada;19484029-2;Luis Contreras;SI;Cancha Tenis Aire Libre;Providencia;25000;0;;06-09-25
;18-06-25;18-06-25 09:00;18-06-25 10:00;ejecutada;19484029-2;Luis Contreras;SI;Cancha Basquetbol Aire Libre;La Florida;25000;25000;transferencia;15-06-25
;02-04-25;02-04-25;10-04-25;reservada;9203394-5;Luis Contreras;SI;Caba–a 18;La Florida;960000;0;;29-03-25
;17-09-25;17-09-25 20:00;17-09-25 21:00;cancelada;24765561-1;Juan Perez;NO;Salon Eventos 4;Providencia;100000;0;;13-09-25
;18-07-25;18-07-25;27-07-25;reservada;15440317-5;Ana Silva;SI;Caba–a 3;Providencia;1080000;0;;18-07-25
;05-02-25;05-02-25;14-02-25;reservada;11727551-5;Maria Gonzalez;SI;Caba–a 16;La Florida;1080000;0;;04-02-25
;03-08-25;03-08-25;10-08-25;reservada;20928234-8;Pedro Rojas;SI;Caba–a 19;Santa Cruz;840000;0;;29-07-25
;15-04-25;15-04-25;24-04-25;ejecutada;13604604-7;Juan Perez;NO;Caba–a 19;Santiago Centro;1080000;1080000;tarjeta;13-04-25
;10-09-25;10-09-25 10:00;10-09-25 11:00;ejecutada;21454860-7;Ana Silva;SI;Cancha Tenis Aire Libre;Santa Cruz;25000;25000;efectivo;07-09-25
;12-12-25;12-12-25;14-12-25;reservada;16759872-2;Ana Silva;SI;Caba–a 13;Providencia;240000;0;;07-12-25
;12-06-25;12-06-25 14:00;12-06-25 15:00;reservada;22512308-K;Pedro Rojas;SI;Cancha Tenis Techada;La Florida;35000;0;;11-06-25
;14-04-25;14-04-25 21:00;14-04-25 22:00;ejecutada;20408365-7;Maria Gonzalez;SI;Salon Eventos 4;La Florida;100000;100000;tarjeta;10-04-25
;03-05-25;03-05-25 20:00;03-05-25 21:00;reservada;12891005-0;Luis Contreras;SI;Salon Eventos 3;Santa Cruz;100000;0;;03-05-25
;16-08-25;16-08-25 20:00;16-08-25 21:00;ejecutada;12730200-6;Maria Gonzalez;NO;Cancha Tenis Techada;Providencia;35000;35000;tarjeta;16-08-25
;05-07-25;05-07-25;06-07-25;cancelada;15120266-7;Juan Perez;SI;Caba–a 4;Providencia;120000;0;;05-07-25
;11-12-25;11-12-25 16:00;11-12-25 17:00;cancelada;11984768-0;Luis Contreras;SI;Restaurant 2;La Florida;30000;0;;10-12-25
;20-02-25;20-02-25;24-02-25;reservada;17049622-1;Pedro Rojas;NO;Caba–a 14;Santa Cruz;480000;0;;19-02-25
;10-08-25;10-08-25;14-08-25;cancelada;11263892-K;Luis Contreras;NO;Caba–a 19;Providencia;480000;0;;10-08-25
;18-06-25;18-06-25 12:00;18-06-25 13:00;cancelada;16170965-4;Luis Contreras;SI;Cancha Basquetbol Aire Libre;Santiago Centro;25000;0;;13-06-25
;10/10/;07-12-25;10-12-25;reservada;11738535-3;Maria Gonzalez;SI;Caba–a 6;Santiago Centro;360000;0;;04-12-25
;14-08-25;14-08-25;20-08-25;cancelada;18971062-3;Juan Perez;NO;Caba–a 20;La Florida;720000;0;;13-08-25
;19-01-25;19-01-25 20:00;19-01-25 21:00;reservada;18329134-3;Pedro Rojas;NO;Cancha Padel Aire Libre;Santiago Centro;25000;0;;14-01-25
;08-01-25;08-01-25 15:00;08-01-25 16:00;reservada;16276138-2;Ana Silva;SI;Piscina 1;La Florida;20000;0;;05-01-25
;20-01-25;20-01-25;28-01-25;ejecutada;6436217-8;Pedro;SI;Caba–a 19;Santa Cruz;960000;960000;tarjeta;17-01-25
;01-07-25;01-07-25;08-07-25;reservada;18193118-3;Luis Contreras;NO;Caba–a 16;Santa Cruz;840000;0;;27-06-25
;01-11-25;31/02/25;11-11-25;ejecutada;15035367-0;Maria Gonzalez;SI;Caba–a 19;Santiago Centro;1200000;1200000;efectivo;28-10-25
;05-11-25;05-11-25 17:00;05-11-25 18:00;ejecutada;13953163-9;Juan Perez;NO;Cancha Basquetbol Techada;Providencia;35000;35000;efectivo;04-11-25
;12-09-25;12-09-25;20-09-25;ejecutada;7686256-7;Luis Contreras;SI;Caba–a 17;Santiago Centro;960000;960000;efectivo;11-09-25
;04-08-25;04-08-25;12-08-25;ejecutada;24826693-7;Luis Contreras;NO;Caba–a 9;Santiago Centro;960000;960000;efectivo;31-07-25
;19-09-25;19-09-25 10:00;19-09-25 11:00;cancelada;22381571-5;Juan Perez;SI;Restaurant 2;La Florida;30000;0;;14-09-25
;14-06-25;14-06-25;22-06-25;cancelada;16487089-8;Ana Silva;SI;Caba–a 8;Santiago Centro;960000;0;;09-06-25
;07-09-25;07-09-25;15-09-25;ejecutada;10578107-5;Luis Contreras;NO;Caba–a 19;Santa Cruz;960000;960000;efectivo;06-09-25
;10-07-25;10-07-25;abc/12/25;reservada;16214968-0;Luis Contreras;NO;Caba–a 3;Santa Cruz;840000;0;;07-07-25
;06-03-25;06-03-25;16-03-25;reservada;16564154-K;Juan Perez;SI;Caba–a 16;La Florida;1200000;0;;05-03-25
;01-05-25;01-05-25;08-05-25;ejecutada;10949220-5;Maria Gonzalez;SI;Caba–a 9;Providencia;840000;840000;transferencia;29-04-25
;16-08-25;16-08-25 10:00;16-08-25 11:00;ejecutada;11247006-9;Luis Contreras;NO;Cancha Tenis Aire Libre;La Florida;25000;25000;efectivo;13-08-25
;18-11-25;18-11-25;25-11-25;ejecutada;24693299-9;Pedro Rojas;SI;Caba–a 1;Santa Cruz;840000;840000;tarjeta;18-11-25
